,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
16790,anna_hicks_94,32,12,43.75%,0.91,60 743
16790,Arc_Angelx,16,15,43.75%,0.31,34 845
16790,daxops,80,12,43.75%,0.86,67 031
16790,Maccomber,16,14,43.75%,0.19,29 038
16790,Dubrute,64,11,43.75%,0.55,53 277
16790,lychondy,32,11,43.75%,0.66,35 000
16790,metatron5369,16,11,43.75%,0.56,39 543
16790,Tarlton1,32,12,43.75%,0.75,43 584
16790,333_Trooper,32,12,43.75%,0.81,60 779
16790,Beatisthegreat,32,10,43.75%,0.88,40 230
16790,LitmusGreen,16,14,43.75%,1.06,48 048
16790,AlaskanPredator,32,10,43.75%,0.56,25 616
16790,Grumlun,32,11,43.75%,0.59,53 313
16790,ShadowHunter64,32,10,43.75%,0.75,51 115
16790,ancell_2016,32,10,43.75%,0.5,41 597
16790,hakazun,16,15,43.75%,0.56,39 231
16790,battowater,48,11,43.75%,0.35,29 121
16790,JosieWells,16,12,43.75%,0.44,34 752
16790,IusRuben,16,10,43.75%,0.69,41 821
16790,Capt_Elite,16,15,43.75%,0.5,44 226
16790,Tornado_Messiah,16,14,43.75%,0.75,61 516
16790,Silent_Mode,48,10,43.75%,0.81,37 046
16790,PatJoub,64,10,43.75%,0.47,51 596
16790,DragonFleetAdmiral,16,11,43.75%,0.69,51 201
16790,Chief_2600,32,10,43.75%,0.47,40 578
16790,cjones1948,16,13,43.75%,0.31,40 282
16790,Tawodie,48,12,43.75%,0.44,37 320
16790,clammboy,16,13,43.75%,0.38,50 207
16790,Pathfinder69,32,11,43.75%,0.62,36 673
16790,Tobler1,16,11,43.75%,0.81,36 604
16790,DuquedeAlba,16,11,43.75%,0.38,60 076
16790,CaptainNeebz,32,11,43.75%,0.59,32 419
16790,negro_kalifa1974,16,13,43.75%,0.25,24 982
16790,Cubbie71,32,12,43.75%,0.28,27 478
16790,Saint_X,16,15,43.75%,0.75,49 485
16790,NEPats1stfan,48,13,43.75%,0.23,32 229
16790,FIzzywidget,16,11,43.75%,0.56,74 697
16790,Diison,16,12,43.75%,0.62,60 446
16790,Rommegames,16,11,43.75%,0.69,46 209
16790,kykymoon,16,12,43.75%,0.81,60 270
16790,El_Rey_Coliman,16,13,43.75%,0.75,29 855
16790,Soldier_905,16,11,43.75%,0.5,39 222
16790,DavetheDad,16,15,43.75%,0.25,20 021
16790,MAR_DE_FUEGO,16,11,43.75%,0.25,17 285
16790,Space_Gamer06,16,12,43.75%,0.88,89 030
16790,onsappsteam,16,11,43.75%,0.62,39 967
16790,Lightspeed6,80,10,43.75%,0.59,55 656
16790,dexter_wh,48,11,43.75%,0.69,33 341
16790,The_BioWeapon,16,14,43.75%,0.62,52 470
16790,ArridXY,16,11,43.75%,0.5,50 865
16790,alancarons,16,15,43.75%,0.44,23 520
16790,Spartacus_Stroppel,64,10,43.75%,0.45,33 227
16790,Manchumile87,64,11,43.75%,0.38,41 894
16790,dkorna_na,32,11,43.75%,0.94,66 640
16790,Largeportion68,64,10,43.75%,0.5,46 450
16790,Hawaii_BB63,16,14,43.75%,0.56,61 393
16790,RtfllChaoZ,64,10,43.75%,0.69,41 095
16790,comodoropy,16,13,43.75%,0.44,45 945
16790,tallyho,288,9,43.75%,0.53,29 790
16790,UncoverDrese,16,14,43.75%,0.31,40 727
16790,pyromaniac_sniper,16,14,43.75%,0.44,28 719
16790,Kasim_Jieseke,16,12,43.75%,0.88,72 348
16790,GoodGuyFriendly,16,12,43.75%,0.38,34 064
16790,JohnnyBLodi,48,12,43.75%,0.48,37 590
16790,Black_Veil_1,16,11,43.75%,0.81,74 666
16790,Descolata,16,15,43.75%,0.75,31 754
16790,Dianesion,16,13,43.75%,0.62,63 333
16790,RinneBerlinetta,16,11,43.75%,0.56,60 987
16790,lilguppie67,16,13,43.75%,0.12,28 725
16790,BlackCandle_,32,12,43.75%,0.62,54 255
16790,classics727,16,12,43.75%,0.31,27 480
16790,The_Black_Destroyer_,16,12,43.75%,0.56,34 890
16790,707539575,16,13,43.75%,0.75,49 100
16790,Lord_Eisbaer,16,11,43.75%,0.62,45 514
16790,phenons75,48,10,43.75%,0.54,51 055
16790,TartarugaNinja_2019,16,13,43.75%,0.56,43 785
16790,frank212146,64,10,43.75%,0.45,38 801
16790,Yad_Anzac,16,12,43.75%,0.38,32 575
16790,Deamocles,16,11,43.75%,0.81,33 231
16790,Nausicah,16,14,43.75%,0.31,33 544
16790,blondeagle,32,10,43.75%,0.38,42 554
16790,Wolfcannon27,16,12,43.75%,0.56,52 789
16790,DingDongers,48,11,43.75%,0.77,69 803
16790,ivanmtz_0105,48,11,43.75%,0.67,44 313
16790,TrailofRuin,16,14,43.75%,0.88,63 270
16790,ProTo_TyrAnT,16,12,43.75%,0.25,31 220
16790,SommaDis,16,13,43.75%,0.62,41 840
16790,BerryMuffin,16,14,43.75%,0.5,62 818
16790,Spidey123456,32,10,43.75%,0.59,47 414
16790,Chromosama,32,10,43.75%,0.47,53 681
16905,echevarriajorge_33,286,10,43.71%,0.34,37 795
16906,CaptTigerjo,135,11,43.7%,0.53,41 025
16906,foggy_bear,119,10,43.7%,0.34,21 104
16908,Toxipix,103,10,43.69%,0.86,59 000
16909,FUERZA_NAVAL_,87,11,43.68%,0.52,43 075
16909,Rob_1_sniper,174,11,43.68%,0.48,25 159
16909,Cavenough,87,11,43.68%,0.46,36 209
16912,Moradean_FP109,158,11,43.67%,0.48,49 300
16913,Leadmagnet,71,11,43.66%,0.45,27 262
16913,dasquared,71,11,43.66%,0.59,25 807
16913,darkside0101,71,11,43.66%,0.44,31 401
16913,Jose_tamarozzi,142,11,43.66%,0.21,25 497
16913,Thchickenjdn,71,10,43.66%,0.75,46 594
16913,Wellington_Neves_1,71,11,43.66%,0.59,43 670
16913,leigerreign_2020,71,12,43.66%,0.8,54 734
16920,SgtD_Old_Monkeyshine,307,9,43.65%,0.64,59 139
16921,Invidius,55,10,43.64%,0.4,31 002
16921,Dixie_4_DT,110,11,43.64%,0.7,50 583
16921,Wuchtgeschoss,55,11,43.64%,0.64,38 897
16921,fubo1776,55,10,43.64%,0.62,34 634
16921,dwwhite,55,12,43.64%,0.44,36 907
16921,Ihasa,55,12,43.64%,0.73,49 861
16921,MAIDEN94,55,11,43.64%,0.76,41 933
16921,VaygrantWolf,55,12,43.64%,0.31,33 992
16921,Slapstick_ZA,55,12,43.64%,0.75,60 202
16921,Prairiesoldier,55,10,43.64%,0.69,43 678
16921,RafcioS,110,9,43.64%,0.55,43 244
16921,b0ed0,55,11,43.64%,0.47,53 820
16921,tweetfaip,55,10,43.64%,0.51,42 029
16921,50HZ,55,9,43.64%,0.49,42 320
16935,Ronk_1,94,11,43.62%,0.35,26 330
16935,grandpa_1952,94,10,43.62%,0.49,26 549
16935,Redsire,94,9,43.62%,0.59,46 734
16938,lariverdog,133,11,43.61%,0.55,30 321
16939,rob_mathews,39,11,43.59%,0.56,35 215
16939,BowQ,156,11,43.59%,0.86,73 396
16939,budger66521,39,10,43.59%,0.74,47 356
16939,valantis74,39,10,43.59%,0.54,40 859
16939,Solver7,39,12,43.59%,0.33,30 901
16939,Tsumarai,39,12,43.59%,0.28,38 468
16939,1stBN149AR,39,11,43.59%,0.15,20 154
16939,mrjo_1,117,10,43.59%,0.38,35 820
16939,Gregory_J_Cano,39,11,43.59%,0.51,54 282
16939,Instantkill1,39,10,43.59%,0.54,58 331
16939,DTKGamer98,39,10,43.59%,0.87,74 700
16939,Ankeronium,39,11,43.59%,0.51,49 832
16939,Gunrunner13,39,11,43.59%,0.36,24 755
16939,HINUSA,39,10,43.59%,0.97,62 632
16939,Buttkicker2,39,10,43.59%,0.74,41 372
16939,jcptto,195,9,43.59%,0.38,25 630
16939,Arstur3,39,10,43.59%,0.9,57 306
16939,RRosso,39,11,43.59%,0.59,51 170
16939,Herr_Beute,39,10,43.59%,0.36,32 579
16939,IronHorseGreen1,78,12,43.59%,0.38,41 699
16939,DasVeet,78,10,43.59%,0.62,45 126
16939,bmarkb1,78,12,43.59%,0.4,24 218
16939,Sulla76,117,9,43.59%,0.43,33 396
16939,Unsinkable_Ben,39,10,43.59%,0.56,66 734
16939,BlackWidow_hero,78,10,43.59%,0.54,31 743
16939,Sarah_Lafayette,78,10,43.59%,0.49,38 943
16939,K1llZone1,39,12,43.59%,0.67,41 527
16939,CSS_Merrimac,39,10,43.59%,0.9,66 591
16939,Seine_1,39,12,43.59%,0.36,50 951
16939,LSJ__gunner,39,10,43.59%,0.38,34 137
16939,metalheaded4,39,11,43.59%,0.38,41 041
16939,NB1_HK416,39,10,43.59%,0.26,41 780
16971,carlos_aer007,140,12,43.57%,0.36,19 733
16971,Player_6089002367,140,9,43.57%,0.34,27 640
16973,Death_Specter,101,10,43.56%,0.36,34 050
16973,ViolentCatharsiss,101,10,43.56%,0.57,42 633
16973,_HoJo_,101,10,43.56%,0.5,37 779
16976,jloveless,62,10,43.55%,0.24,27 760
16976,correcamino51,124,12,43.55%,0.36,39 149
16976,Yellar_2014,62,10,43.55%,0.37,40 278
16976,RollDawg,124,8,43.55%,0.6,50 260
16976,marius5554,62,12,43.55%,0.63,59 987
16976,Tempest_of_Steel,62,9,43.55%,0.76,63 453
16976,Killerstrike053,62,11,43.55%,0.63,66 245
16976,capt_eman_2019,62,10,43.55%,0.15,25 578
16976,acctstream4,62,10,43.55%,0.39,23 930
16976,magnobob,62,12,43.55%,0.39,46 510
16986,Kinkyjou,85,11,43.53%,0.34,37 354
16986,Brooklynn60,85,11,43.53%,0.42,39 953
16986,Quartinus,85,11,43.53%,0.42,47 792
16986,bhead1008,85,10,43.53%,0.45,32 095
16986,Bonita_Panich_Seattle_,85,10,43.53%,0.29,28 253
16986,SeaWolf64,85,12,43.53%,0.59,44 021
16986,elmadrigueras,170,10,43.53%,0.53,50 055
16993,Sls2015,108,11,43.52%,0.93,50 562
16993,BOSHKII,193,10,43.52%,0.51,40 978
16993,TCHart,108,10,43.52%,0.63,55 073
16996,diogenes,131,10,43.51%,0.67,42 513
16996,sirrobinx,131,11,43.51%,0.8,59 370
16998,KillerSt1,46,11,43.48%,0.54,45 915
16998,StandFromUnder,23,12,43.48%,0.26,32 551
16998,thevlture,23,11,43.48%,0.57,36 896
16998,josephzus,69,11,43.48%,0.8,47 679
16998,JB2K,23,11,43.48%,0.61,34 375
16998,pharaoh50,23,13,43.48%,0.48,35 311
16998,finastkind,46,10,43.48%,0.46,35 046
16998,mustang86,46,10,43.48%,0.7,60 556
16998,Patton_Slap,46,11,43.48%,0.39,39 196
16998,SecretXXX,23,15,43.48%,0.04,8 092
16998,WRB8619,69,10,43.48%,0.55,43 261
16998,thewanderer136,92,12,43.48%,0.36,35 093
16998,geno1979,69,10,43.48%,0.45,45 683
16998,hit_goose,23,12,43.48%,0.52,54 750
16998,badvoodoo43,92,12,43.48%,0.28,33 476
16998,TheFox4449,23,10,43.48%,1.17,70 963
16998,AxisMike,46,12,43.48%,0.24,26 542
16998,Kirkus7,23,11,43.48%,0.7,31 080
16998,MaddawgX,23,10,43.48%,1.0,71 970
16998,bluez32,23,12,43.48%,0.39,24 521
16998,nrbailey,23,12,43.48%,0.52,41 526
16998,blindmouse,46,11,43.48%,0.43,43 376
16998,VladPM,23,12,43.48%,0.7,58 282
16998,ADM__T_R_M_P,46,10,43.48%,0.74,56 794
16998,TankSlayer232,23,11,43.48%,0.3,28 918
16998,riptorn187,23,11,43.48%,0.52,34 010
16998,Blanketass,23,11,43.48%,0.52,35 454
16998,patricio_5191,92,10,43.48%,0.73,62 497
16998,crazy_turtle_1,23,12,43.48%,0.7,37 134
16998,Judgementnollid,23,11,43.48%,0.74,58 262
16998,GordonGecko1,23,12,43.48%,0.74,52 737
16998,Apollo2010,23,12,43.48%,0.43,49 613
16998,Billy_theKidd,23,10,43.48%,0.48,28 955
16998,BarrosoIgor,23,11,43.48%,0.78,44 402
16998,max_915,46,11,43.48%,0.39,30 595
16998,heven93,23,11,43.48%,0.48,43 194
16998,Kaigun_Toronaga,46,11,43.48%,0.65,50 429
16998,_Jughound_,23,10,43.48%,0.35,35 095
16998,SeaHorseLegs,23,12,43.48%,0.35,30 041
16998,Grampy2015,23,12,43.48%,0.57,54 728
16998,PathfinderCAP,23,11,43.48%,0.61,41 413
16998,123b1,69,10,43.48%,0.35,30 976
16998,werix16,253,9,43.48%,0.34,28 857
16998,Weenershnitzle,23,10,43.48%,0.74,44 316
16998,Horsemann,23,11,43.48%,0.26,31 284
16998,Killerkyle50985,23,12,43.48%,1.0,75 171
16998,EpidemicBear77,23,11,43.48%,0.48,34 698
16998,Lacanoa,46,12,43.48%,0.28,27 893
16998,Leadhead506,23,12,43.48%,0.43,36 124
16998,GraySpirit,23,10,43.48%,0.96,27 090
16998,NEK01,23,12,43.48%,0.57,40 263
16998,Beauvois2,23,15,43.48%,0.52,54 203
16998,FrodoFraggin,23,10,43.48%,0.57,42 467
16998,jitteryzerta,46,12,43.48%,0.65,52 334
16998,Blackbelt618,23,10,43.48%,0.48,51 205
16998,MokrieDela,69,11,43.48%,0.55,54 488
16998,Fetzig_Kriegsschiff,92,11,43.48%,0.66,67 583
16998,Rkatsiteli,46,11,43.48%,0.91,66 774
16998,kumar1191,69,10,43.48%,0.83,46 809
16998,_Mixteco_,230,12,43.48%,0.45,35 150
16998,tyster85,23,12,43.48%,0.04,16 841
16998,johngill2,46,10,43.48%,0.52,30 132
16998,anker_antonio,46,10,43.48%,0.76,55 229
16998,RapToOReD76,23,12,43.48%,0.48,54 535
16998,BEzioAL,46,11,43.48%,0.63,59 936
16998,jfritapass,23,14,43.48%,0.7,43 378
16998,Swept_Away,46,10,43.48%,0.67,48 194
16998,StEkaterinakaze,23,15,43.48%,0.87,44 205
16998,W_G_11_C,92,10,43.48%,0.62,43 429
16998,hereforyoursoul,23,10,43.48%,0.65,54 764
16998,SeiRogan1919,23,12,43.48%,0.91,61 398
16998,FabianPoisoN,23,15,43.48%,0.17,29 938
16998,Ricardo_M4,23,11,43.48%,0.61,46 080
16998,Goto95,23,12,43.48%,0.48,37 943
16998,n2019CoV,23,11,43.48%,0.39,41 346
16998,M6481,23,11,43.48%,0.39,49 129
16998,Toni_Paula,23,12,43.48%,0.7,48 313
17075,Stewiefg2005,421,10,43.47%,0.51,28 754
17076,Arthur_Dayne,145,10,43.45%,0.51,39 521
17076,JukeboyCho,145,10,43.45%,0.54,54 301
17076,TrickTrack,145,10,43.45%,0.29,20 337
17079,KatoPotato,99,11,43.43%,0.51,43 551
17079,Nashzi,99,10,43.43%,0.35,36 317
17079,CPTRODGERS,99,10,43.43%,0.26,26 704
17079,david_lively_2019,99,10,43.43%,0.53,48 876
17083,SemperSushi,76,11,43.42%,0.47,40 464
17083,poseidon_gua,152,8,43.42%,0.53,45 624
17083,LCDR_Bill,76,12,43.42%,0.45,22 119
17083,juujbee,76,12,43.42%,0.28,27 004
17087,GFMDesertFox,129,11,43.41%,0.36,38 149
17087,Reee_20,129,12,43.41%,0.51,40 685
17089,ringothedog,53,11,43.4%,0.11,18 466
17089,JayZup,53,11,43.4%,0.38,36 522
17089,cuerduus,53,12,43.4%,0.6,52 332
17089,MrAngus,265,10,43.4%,0.73,53 353
17089,Bigirish1984,53,11,43.4%,0.66,54 118
17089,mower27,53,10,43.4%,0.3,44 262
17089,Zoki_2016,106,10,43.4%,0.34,30 272
17089,ben_485,53,11,43.4%,0.45,41 237
17089,syfynut46,53,12,43.4%,0.45,30 798
17089,luis_domingo_ordo_ez,53,11,43.4%,0.68,58 705
17089,VictorUFI,53,10,43.4%,0.36,16 365
17100,Alichino,279,9,43.37%,0.53,33 999
17100,joebob1959,83,12,43.37%,0.39,48 790
17100,KARKARA_XV,83,12,43.37%,0.34,35 512
17100,hazyrooster,83,12,43.37%,0.43,35 329
17100,dawilbu,83,10,43.37%,0.37,36 481
17105,Team_Party,143,10,43.36%,0.74,48 955
17106,BLUEEAGLE_11,316,11,43.35%,0.39,41 083
17106,shogunner_2020,233,11,43.35%,0.33,32 970
17108,kwuhooper,30,12,43.33%,0.3,31 520
17108,skidlid897,30,11,43.33%,0.37,36 302
17108,oscarxddddddd,30,14,43.33%,0.73,54 345
17108,Epileptic_Canadian,30,11,43.33%,0.53,46 558
17108,theo1976,30,12,43.33%,0.3,38 820
17108,loki77m,30,10,43.33%,0.47,32 368
17108,jed1961,30,12,43.33%,0.47,38 410
17108,squishy_metal,60,10,43.33%,0.28,33 723
17108,loki404,120,11,43.33%,0.38,36 540
17108,Saver2014,30,12,43.33%,0.77,54 279
17108,dudleydogg,30,10,43.33%,0.57,36 836
17108,cody6147,30,12,43.33%,0.27,32 706
17108,X_MataLocas_X,60,11,43.33%,0.75,48 538
17108,Shaun_accurate,30,11,43.33%,0.6,37 870
17108,Sithnutz,30,11,43.33%,0.27,37 919
17108,JFletcher3418,30,10,43.33%,0.87,45 887
17108,pandenationss,30,11,43.33%,0.6,60 772
17108,Stattick,30,11,43.33%,1.03,67 020
17108,Rancona,90,10,43.33%,0.27,33 470
17108,warshipsred,60,12,43.33%,0.32,41 142
17108,HellCats007,90,11,43.33%,0.48,49 399
17108,TibrysKhane,30,11,43.33%,0.57,49 875
17108,Go4itAL,30,12,43.33%,0.57,46 178
17108,BodiedCad,30,12,43.33%,0.53,46 693
17108,Krizzer,30,11,43.33%,0.23,34 902
17108,HeidiSchleim,30,10,43.33%,0.8,66 077
17108,xyzbh,270,9,43.33%,0.37,34 391
17108,Romeo___,60,10,43.33%,0.4,41 813
17108,TimeTWish,120,9,43.33%,0.26,25 022
17108,Doug760,30,11,43.33%,0.7,50 132
17108,frank65cvn,30,11,43.33%,0.2,32 753
17108,Yuengling_,30,11,43.33%,0.97,75 456
17108,tenderofthebar214,30,10,43.33%,0.53,52 654
17108,perodogg,90,12,43.33%,0.32,37 845
17108,Fab_myalt,30,12,43.33%,0.37,34 194
17108,Yertel_the_turtle,30,12,43.33%,0.4,39 372
17108,E5Zulu,30,12,43.33%,0.47,48 947
17108,RenamedUser_10376562931,60,11,43.33%,0.68,52 523
17108,ExplosmEntertainment,60,10,43.33%,0.37,21 562
17108,Hal_10000,30,12,43.33%,0.8,44 813
17148,islademalta,127,9,43.31%,0.62,53 790
17148,Bear_638,157,10,43.31%,0.42,42 013
17150,Captain_Dubya,97,10,43.3%,0.55,30 599
17150,FERNANDO71_2016,194,10,43.3%,0.37,21 961
17150,vicente_769,97,10,43.3%,0.81,57 016
17150,Ruger46,97,10,43.3%,0.33,31 243
17154,Musashi_pai_Br,164,10,43.29%,0.32,33 342
17155,ECUADOR2,67,10,43.28%,0.48,54 926
17155,Kenneth_Millard,67,12,43.28%,0.18,13 625
17155,naboleti,67,11,43.28%,0.52,35 705
17155,joppa1,67,10,43.28%,0.46,20 282
17155,rog520,201,12,43.28%,0.49,48 398
17155,squirrelsbagofnuts,201,11,43.28%,0.29,25 652
17155,chefyar,67,12,43.28%,0.34,30 375
17155,tejx5,67,11,43.28%,0.22,16 466
17155,CaptFuzzbucket,67,10,43.28%,0.75,31 475
17164,Cracko1,104,11,43.27%,0.42,28 350
17164,GMoney787,104,11,43.27%,0.5,47 633
17166,EnsignRicky,141,11,43.26%,0.55,49 670
17167,Hanz_Zeppler,37,11,43.24%,0.62,47 372
17167,KingCobraII,37,11,43.24%,0.43,49 169
17167,tehbeej,37,11,43.24%,0.81,57 496
17167,BBYOD,37,10,43.24%,0.35,30 453
17167,CASAVERY,37,10,43.24%,0.35,43 942
17167,jdog147,74,10,43.24%,0.77,57 854
17167,Cabioman,37,10,43.24%,0.57,37 337
17167,Ruuushin,37,11,43.24%,0.59,44 949
17167,HarryH2O,37,9,43.24%,0.62,66 212
17167,Capn_Buckaroo,37,10,43.24%,0.35,22 811
17167,power879,37,10,43.24%,1.19,65 056
17167,ThunderChild07,37,11,43.24%,0.51,33 187
17167,Jakajan,37,12,43.24%,0.54,44 126
17167,tsarnicholas2,37,9,43.24%,0.68,37 864
17167,trofeos,37,11,43.24%,0.62,35 013
17167,Real_Subhunter,37,10,43.24%,0.92,64 408
17167,Boyd_56,37,12,43.24%,0.35,25 682
17167,Killer_Kayto,74,12,43.24%,0.62,35 185
17167,Lang_FD,37,10,43.24%,0.62,35 080
17167,HormigaGamer,74,10,43.24%,0.36,35 157
17167,cdf712,74,10,43.24%,0.5,32 270
17167,Bloodhound68,37,10,43.24%,0.43,42 829
17167,Phianhcr123,37,11,43.24%,0.7,51 463
17167,bcthecommander,37,10,43.24%,0.68,50 719
17167,darlamar,37,12,43.24%,0.3,29 970
17167,Viceroyofllg,37,10,43.24%,0.92,58 466
17167,BRC_2870,111,12,43.24%,0.41,39 714
17167,JAlexC,37,12,43.24%,0.65,50 670
17195,Robert_FitzRoy,310,10,43.23%,0.44,30 004
17196,Jester_of_War,81,11,43.21%,0.49,24 349
17197,xpaulusx,125,11,43.2%,0.33,20 685
17197,Cleanbore180,331,10,43.2%,0.56,30 655
17197,Aisnator,169,12,43.2%,0.66,50 709
17200,_FelixTheCat_,132,11,43.18%,0.5,37 873
17200,Yyrd,44,12,43.18%,0.57,41 366
17200,UGADawginVA,44,11,43.18%,0.66,50 943
17200,warlordwes,88,10,43.18%,0.51,50 222
17200,paulomnadal,44,11,43.18%,0.32,28 347
17200,Capt_Chaos2112,44,11,43.18%,1.02,62 431
17200,X_Lord,176,9,43.18%,0.58,39 035
17200,Carlo_937,44,12,43.18%,0.16,25 376
17200,dylansdeadly1975,88,11,43.18%,0.89,65 832
17200,REDPINK,44,10,43.18%,0.39,33 429
17200,DracoCHAVES,88,12,43.18%,0.75,62 393
17200,YeMingzzZ,44,10,43.18%,0.84,63 647
17200,animax34_destroyer,44,10,43.18%,0.59,46 726
17200,MEGA_WHELP,44,11,43.18%,0.36,42 439
17200,sammytoothpicks,44,11,43.18%,0.25,31 952
17215,TheSHAMP,139,10,43.17%,0.55,53 661
17216,TOK_AK,95,10,43.16%,0.28,25 878
17216,hidajet_varesevic,190,10,43.16%,0.35,27 381
17218,Berserker_15,146,11,43.15%,0.25,21 980
17219,Dead_Fox,51,10,43.14%,0.69,42 116
17219,STUKA87_2015,51,10,43.14%,0.82,39 838
17219,tailgunner1,51,10,43.14%,0.53,46 190
17219,ensignomalley,51,12,43.14%,0.49,28 862
17219,CELIO__S_E_A_,102,12,43.14%,0.64,48 540
17219,Vanth_Dreadstar,51,10,43.14%,0.71,33 277
17219,BoatyMcShootFace,51,10,43.14%,0.51,57 325
17219,elreyenelexilio,51,12,43.14%,0.29,22 107
17219,9603,51,11,43.14%,0.39,32 044
17219,smurphinMORRRRR,51,11,43.14%,0.73,57 783
17229,Megabullett,211,11,43.13%,0.56,30 270
17230,Kroaky,109,10,43.12%,0.47,30 380
17231,Paul_Atredies,341,10,43.11%,0.36,29 438
17232,chairmanj,58,12,43.1%,0.33,28 248
17232,War_44_1,58,10,43.1%,0.74,45 597
17232,SPennyWise,58,12,43.1%,0.36,31 727
17232,despirocado,58,11,43.1%,0.22,25 278
17232,Vasshik,58,10,43.1%,0.47,34 954
17232,Spectre_One3,58,12,43.1%,0.31,33 988
17232,chicovirilha,58,10,43.1%,0.52,41 737
17239,JimmyJimmerson,65,12,43.08%,0.66,60 475
17239,TommyTanker123,65,11,43.08%,0.57,48 857
17239,FrickenFast,65,10,43.08%,0.32,54 049
17239,Fenrir_tyr_,65,10,43.08%,0.4,35 651
17239,wolfandfox1,65,10,43.08%,0.63,42 069
17239,gabbykool,325,12,43.08%,0.36,42 084
17239,aew878,253,9,43.08%,0.37,38 134
17239,SeamanStains_1,260,10,43.08%,0.35,25 008
17239,Yukonbrink,65,10,43.08%,0.38,41 721
17239,Technocrat9,130,12,43.08%,0.35,34 133
17239,Daniel_Garcia_33,65,12,43.08%,0.31,30 941
17250,montclus,137,10,43.07%,0.47,33 868
17251,Davrem,72,11,43.06%,0.5,44 914
17251,Ltgw,425,12,43.06%,0.3,32 683
17251,Blondie_Rhoads,144,11,43.06%,0.49,30 435
17251,RenamedUser_1037556005,72,10,43.06%,0.78,64 955
17255,mlford,79,12,43.04%,0.34,32 363
17255,giannakos,79,12,43.04%,0.35,32 728
17255,jeffbpdret,158,11,43.04%,0.23,18 862
17255,chazzerchaz,158,11,43.04%,0.47,37 362
17255,Growler762,79,9,43.04%,0.58,50 070
17255,titaniumconcretellc,79,10,43.04%,0.38,35 572
17255,Floyd_Miller_destroyer,460,12,43.04%,0.25,23 607
17255,Alejandro_Fernandez_65,79,11,43.04%,0.52,58 516
17263,generaltankinator,86,12,43.02%,0.35,27 876
17263,Sgto_Piser_Argentina,86,10,43.02%,0.49,34 520
17265,gatorken,93,10,43.01%,0.46,38 200
17265,VirtuousViper,93,11,43.01%,0.35,42 271
17265,AdPatresbanette,193,12,43.01%,0.45,41 301
17268,mark14_vader,100,11,43%,0.33,30 710
17268,Big_Joe91,100,10,43%,0.55,46 124
17268,Wilbur8092003,200,10,43%,0.54,51 319
17268,StrictlyStatic_2019,100,10,43%,0.52,50 273
17268,CARRIER_KILLA,100,11,43%,0.23,18 774
17273,wazo_1,107,9,42.99%,0.57,41 576
17274,nemo2020_2020,114,10,42.98%,0.33,40 706
17275,SuperTRev,128,10,42.97%,0.4,29 449
17276,noguikun,156,11,42.95%,0.59,45 415
17276,redduke6,156,12,42.95%,0.34,22 436
17276,MarceloZvir,156,10,42.95%,0.6,54 147
17279,SaintKurados,345,10,42.9%,0.4,23 980
17280,Psian,49,11,42.86%,0.45,42 556
17280,Dariomb,35,12,42.86%,0.6,51 547
17280,airborne410,14,11,42.86%,0.5,36 674
17280,Cygany,14,10,42.86%,1.0,45 106
17280,viperstrike24,14,14,42.86%,0.36,34 525
17280,Junior1110,21,11,42.86%,0.57,54 630
17280,hartlen196817,14,11,42.86%,0.79,39 033
17280,Nevyn80620,21,12,42.86%,0.86,48 630
17280,Gen_O_Breadley,35,11,42.86%,0.23,23 891
17280,GaryOwen6,14,15,42.86%,0.79,61 655
17280,Carver,14,15,42.86%,0.43,31 322
17280,old77mountainman,14,13,42.86%,0.14,17 960
17280,blue_yeti,21,14,42.86%,0.76,50 429
17280,recharge,14,12,42.86%,0.43,17 760
17280,SolidSnke,21,15,42.86%,0.29,28 251
17280,AdmDrkWarrior,14,14,42.86%,0.36,49 667
17280,Llyen,14,14,42.86%,0.5,20 335
17280,theMaxxx,14,12,42.86%,0.64,59 507
17280,Holden_McCrotch,21,14,42.86%,0.48,50 571
17280,NecroticX,105,11,42.86%,0.53,60 639
17280,fishy13,14,14,42.86%,0.79,41 861
17280,lbrmax1980,14,14,42.86%,0.43,38 417
17280,biggunner5,14,13,42.86%,0.57,48 629
17280,Morturon,14,11,42.86%,1.0,75 119
17280,Audeamus11,21,11,42.86%,0.81,45 695
17280,NightStalker357,21,12,42.86%,0.52,33 566
17280,lowpull700,21,11,42.86%,0.57,24 057
17280,_Getmo_,49,12,42.86%,0.37,25 493
17280,DocSamson71,35,10,42.86%,0.51,52 186
17280,boldknight,28,12,42.86%,0.29,26 973
17280,AN_MadMax,49,11,42.86%,0.51,40 632
17280,Escapegoat,49,12,42.86%,0.88,63 792
17280,FrenzyMode,14,14,42.86%,0.79,65 395
17280,0neTrick,56,10,42.86%,0.68,42 906
17280,EvilAsh,42,12,42.86%,0.57,58 227
17280,SFCGuy,14,15,42.86%,0.71,34 009
17280,Kamisa,91,10,42.86%,0.68,64 751
17280,redrider02,77,10,42.86%,0.57,50 300
17280,Fighting_69th,56,10,42.86%,0.55,24 515
17280,0mahaBeach,14,11,42.86%,0.43,30 189
17280,thebaddestfrog,42,12,42.86%,0.76,39 655
17280,12PK_CAPT_MORGAN,14,11,42.86%,0.79,47 883
17280,Derpbucket,14,14,42.86%,0.79,53 603
17280,SGM302,35,10,42.86%,0.8,68 253
