,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
19220,J_Arcadio,16,12,37.5%,0.31,27 633
19220,Markrb_1,56,10,37.5%,0.12,25 410
19220,Apex_Suzaku,16,15,37.5%,0.94,59 167
19220,CptSteve59,16,13,37.5%,1.31,58 183
19220,cat_dev_random,24,15,37.5%,0.58,63 872
19220,MarcusMetal,48,10,37.5%,0.52,40 002
19220,Admiral_Anvil,16,13,37.5%,0.44,39 982
19220,RogueOlive_2020,16,14,37.5%,0.5,58 996
19220,Gabriel_BRA_2020,64,12,37.5%,0.2,30 437
19220,profeapablaza,16,15,37.5%,0.5,51 032
19220,lurch13_2020,24,12,37.5%,0.17,28 985
19220,Empire_of_Sol,56,11,37.5%,0.27,26 189
19220,rosasarroyave40,72,10,37.5%,0.46,43 749
19220,GrafClausVonStauffenberg,24,15,37.5%,0.33,33 147
19220,MonsterOfHall,24,12,37.5%,0.62,67 639
19340,OceanRanger,243,10,37.45%,0.39,40 634
19341,tozhetozhe,91,10,37.36%,0.36,26 695
19342,Huggs1,150,12,37.33%,0.33,14 262
19342,IcedScarab,75,10,37.33%,0.52,40 503
19342,1Skyelar,150,12,37.33%,0.21,21 566
19345,Slugshot,59,11,37.29%,0.68,34 001
19345,ini_2014,59,11,37.29%,0.44,32 601
19345,Ignacio_ensenada,59,11,37.29%,0.39,36 586
19345,unipeanut,59,10,37.29%,0.53,38 726
19349,AmigoPiedra,51,11,37.25%,0.53,55 474
19350,major_pain777,94,12,37.23%,0.4,31 857
19350,Jeff___Anderson,137,10,37.23%,0.32,26 291
19350,BanditZ06,137,11,37.23%,0.25,26 577
19350,Romer0701,94,10,37.23%,0.4,46 192
19354,Flinch,43,11,37.21%,0.37,33 960
19354,LtGoos,43,12,37.21%,0.23,36 215
19354,RogueMoon,43,10,37.21%,0.16,32 161
19354,Comanche_135,43,10,37.21%,0.3,22 354
19354,Storm_0f_Steel,43,12,37.21%,0.56,60 107
19354,GoKartMozart__,43,11,37.21%,0.58,28 039
19354,Archae,43,11,37.21%,0.4,52 132
19361,scorpion2010,35,12,37.14%,0.46,28 042
19361,sfckraft,35,12,37.14%,0.14,20 043
19361,Soldier_Of_Mis4tune,140,11,37.14%,0.46,35 262
19361,abutarda,35,12,37.14%,0.4,40 088
19361,Valin_2017,35,12,37.14%,0.46,39 927
19361,marissaponse,35,10,37.14%,0.37,37 214
19361,qichen_gu,35,11,37.14%,0.26,23 443
19361,powerdeaf81_1,35,12,37.14%,0.43,33 637
19369,Deranged_Donkey,62,12,37.1%,0.52,34 483
19369,SheepIs,62,12,37.1%,0.45,39 199
19371,Rixmixx,89,12,37.08%,0.27,18 647
19371,znycmikey,89,12,37.08%,0.42,27 254
19373,MattVarnish,116,12,37.07%,0.37,33 714
19373,Gabrielgpx,437,11,37.07%,0.28,25 903
19373,Nimitz_556,116,12,37.07%,0.24,24 924
19376,robLove,27,12,37.04%,0.37,40 389
19376,Sierr_,54,11,37.04%,0.54,65 529
19376,_Honey_Badger,27,14,37.04%,0.26,36 617
19376,SkrMX,27,12,37.04%,0.41,50 717
19376,BullsEye35,54,12,37.04%,0.59,35 121
19376,Zhorian15,27,13,37.04%,0.52,54 776
19376,Pacodutaco,27,10,37.04%,0.67,34 982
19376,Blacksheep61,27,14,37.04%,0.59,54 176
19376,ADMKDOENITZ,27,12,37.04%,0.52,52 626
19376,bebe7_iron,27,12,37.04%,0.63,44 324
19376,Charles_Vane_,27,13,37.04%,0.15,39 104
19376,XsandOs,81,10,37.04%,0.43,41 668
19376,AdmiralHammerlock,54,11,37.04%,0.69,65 306
19376,gwjnewt,27,14,37.04%,0.48,31 216
19376,BlitzOrange,27,12,37.04%,0.81,47 904
19376,zachattach_2018,27,12,37.04%,0.26,30 204
19376,kalnoronha,54,11,37.04%,0.59,54 032
19376,Volverine119456,54,10,37.04%,0.15,26 279
19376,Red_Clayed,81,12,37.04%,0.27,18 576
19376,Gu1ju2_gunner,27,12,37.04%,0.26,37 830
19376,CaballerodelosMares_79,27,14,37.04%,0.15,28 177
19376,_BellZBubba_,27,12,37.04%,0.15,10 908
19398,ASR_US,73,14,36.99%,0.25,24 255
19399,skutr81,46,11,36.96%,0.59,42 729
19399,shipstar_1,46,12,36.96%,0.15,30 489
19401,armijo1007,111,11,36.94%,0.23,26 495
19402,rcwchan,271,12,36.9%,0.11,18 105
19402,TioShock,84,12,36.9%,0.39,27 000
19402,storeTyr,84,10,36.9%,0.31,33 488
19405,liljake83,103,10,36.89%,0.37,37 869
19406,eddiejeep666,19,12,36.84%,0.42,30 496
19406,Mawgster,19,14,36.84%,0.37,31 238
19406,TxSheepdog,19,15,36.84%,0.16,30 546
19406,Sallis,19,16,36.84%,0.58,52 540
19406,Warder117,38,11,36.84%,0.71,49 149
19406,C0N_TR0L,19,12,36.84%,0.47,50 691
19406,johnslocum,19,15,36.84%,0.53,38 583
19406,Slinktrigger120,19,13,36.84%,0.42,35 150
19406,alejsosa,19,12,36.84%,0.79,52 687
19406,JudgeAJH,19,12,36.84%,0.79,50 827
19406,blanz51,38,10,36.84%,0.16,31 383
19406,GrupoAlcon12,19,14,36.84%,0.42,57 657
19406,Greco_defender,19,14,36.84%,0.58,54 277
19406,trender2014,38,12,36.84%,0.47,45 874
19406,Diablos_Typhoon,19,14,36.84%,0.47,41 047
19406,TranceKuja,19,10,36.84%,0.89,53 544
19406,Reserei,19,14,36.84%,1.0,62 001
19406,Jim_Leahy,57,12,36.84%,0.18,32 532
19406,OKIES_NAVY,19,11,36.84%,0.26,21 320
19406,m3kmpls,19,11,36.84%,0.47,28 033
19406,Grim__Reaper_,19,14,36.84%,0.63,35 646
19406,RedStormRising_2015,19,14,36.84%,0.42,36 206
19406,world_503,114,10,36.84%,0.46,41 434
19406,vega315,19,12,36.84%,0.32,27 575
19406,HZertz,19,10,36.84%,0.79,56 423
19406,scottrocks14,19,12,36.84%,1.05,101 129
19406,thopi13,19,15,36.84%,0.42,48 661
19406,Talenrail,19,15,36.84%,0.32,21 359
19406,Player_5662880534,38,11,36.84%,0.61,50 130
19406,ReiZendron,19,14,36.84%,0.74,35 691
19406,FallenRider,38,12,36.84%,0.61,47 011
19406,bladeofdestruction,19,12,36.84%,0.47,36 973
19406,RESA_FolLow_CND,19,13,36.84%,0.16,27 456
19406,__Winston__,19,15,36.84%,0.53,32 301
19406,Crisedvigo,19,12,36.84%,0.58,34 560
19406,Steel_Flipflop,19,12,36.84%,0.53,42 079
19406,GREMBLIN1,19,14,36.84%,0.37,22 131
19406,Don_Bot,19,12,36.84%,0.47,32 167
19406,PoopyJoel,19,12,36.84%,0.53,59 718
19406,teashiryu,19,15,36.84%,0.11,40 659
19406,mrboatsmac,19,15,36.84%,0.37,25 610
19406,ArcticAngel_15,19,14,36.84%,0.47,49 214
19406,oglasdg,19,15,36.84%,0.32,40 096
19406,hueypark,19,16,36.84%,0.68,60 927
19406,kabala2,19,12,36.84%,0.26,30 207
19406,steamere659,19,15,36.84%,0.16,31 817
19452,machimso,106,11,36.79%,0.43,33 493
19453,TinCan_FTM1,87,12,36.78%,0.43,35 228
19454,Marco_Castilla,49,10,36.73%,0.51,53 028
19454,SavageBliss,226,12,36.73%,0.27,17 089
19454,A_Trick_I_Learnt_At_Tafe,49,12,36.73%,0.61,32 135
19454,Loki38,49,11,36.73%,0.47,43 831
19454,davidpsmatos,49,10,36.73%,0.27,18 127
19459,devastador777,79,12,36.71%,0.54,46 886
19459,Ferkku,79,12,36.71%,0.41,38 776
19461,WarWright,30,14,36.67%,0.4,32 899
19461,corndawg77,60,11,36.67%,0.4,34 233
19461,ankerclanker,60,12,36.67%,0.17,25 007
19461,horsesteeler,30,15,36.67%,0.43,31 263
19461,KenWTF,60,12,36.67%,0.27,19 450
19461,awdonaldson,30,15,36.67%,0.3,26 990
19461,Ddub_307,30,14,36.67%,0.5,34 991
19461,AHUIZOTL69,30,15,36.67%,0.3,42 562
19461,THEEONES,30,12,36.67%,0.37,37 114
19461,AbsoluteTrash007,30,12,36.67%,0.47,44 717
19461,wfdcapt39c4,30,11,36.67%,0.27,24 051
19461,GIJoeSniffy,30,12,36.67%,0.13,21 137
19461,RKTURNER,60,12,36.67%,0.18,23 104
19461,Leroux421,30,12,36.67%,0.43,34 607
19461,mario_852,30,12,36.67%,0.53,29 696
19461,GruesomePanda,30,11,36.67%,0.77,55 099
19461,Almirante_de_Cthulhu,30,11,36.67%,0.77,44 245
19461,olddawgnewtrick,30,14,36.67%,0.43,30 284
19479,Arsevader,71,10,36.62%,0.46,29 566
19479,kar101,71,10,36.62%,0.34,38 479
19479,Adrian_J_L,71,12,36.62%,0.2,25 941
19482,ojmc1970,153,12,36.6%,0.22,13 906
19483,Clasicman_269,41,12,36.59%,0.83,56 027
19483,mustang_warrior_6,41,12,36.59%,0.37,35 216
19483,jdkay,41,10,36.59%,0.39,33 838
19483,COWLEY_2016,41,15,36.59%,0.17,17 396
19483,RANGER52_2017,41,12,36.59%,0.32,29 008
19483,manguneshamir,41,13,36.59%,0.51,40 363
19483,pppship,41,12,36.59%,0.56,56 697
19483,haozhudafeiji_I,41,12,36.59%,0.8,42 973
19491,Hodgman,93,10,36.56%,0.45,43 275
19492,Paml,52,12,36.54%,0.35,27 717
19492,tienduc_2019,52,12,36.54%,0.46,36 654
19492,osalot,52,12,36.54%,0.31,22 696
19495,CRAZYDOG2020,115,12,36.52%,0.44,44 812
19496,EleanSurrak,96,11,36.46%,0.42,45 985
19497,Hard4,129,10,36.43%,0.16,15 791
19498,furious_taco,22,12,36.36%,0.32,29 237
19498,vincentb,22,11,36.36%,0.5,48 298
19498,gutzmans,22,14,36.36%,0.41,34 982
19498,osito2dancer,33,12,36.36%,0.55,33 926
19498,JohnnyBScorpio,22,14,36.36%,0.45,37 057
19498,Syscon,22,13,36.36%,0.68,42 760
19498,hooser1,44,12,36.36%,0.41,30 072
19498,LibertySlinky,33,11,36.36%,0.73,59 016
19498,Kerabatsos,22,12,36.36%,0.36,44 550
19498,iwku,22,14,36.36%,0.45,37 413
19498,cujo_71,22,16,36.36%,0.32,29 011
19498,DCSailor,77,12,36.36%,0.42,32 206
19498,Swanchise_16,22,12,36.36%,0.95,45 870
19498,Vwbsiracin,44,10,36.36%,0.64,58 521
19498,Stevicious,44,13,36.36%,0.48,17 780
19498,Aleksei1972,33,12,36.36%,0.39,24 137
19498,HooknLadder,33,12,36.36%,0.55,34 896
19498,bcmartins,22,14,36.36%,0.41,20 693
19498,AnYelSIV,33,12,36.36%,0.39,31 657
19498,shakeyjakeHML167,22,12,36.36%,0.36,28 313
19498,RINGOyYAMA,22,11,36.36%,0.45,37 798
19498,ggaboRDZ,22,12,36.36%,0.82,60 294
19498,Figmentum,22,14,36.36%,0.64,40 439
19498,DRAGON61_1,44,12,36.36%,0.77,44 228
19498,pointluck_1,33,12,36.36%,0.97,52 949
19498,shuttdown,22,13,36.36%,0.68,51 678
19498,MadBrad1,22,14,36.36%,0.45,34 174
19498,OPP_Shabba,22,10,36.36%,0.86,44 141
19498,BigPirateJim,22,15,36.36%,0.36,32 954
19498,wolfboss15,22,15,36.36%,0.27,40 326
19498,SouthChinaSeaFleet,33,10,36.36%,0.55,35 639
19498,PUTALLON,44,12,36.36%,0.48,50 034
19498,JeanPierreAlcivarZ,33,11,36.36%,0.18,26 747
19498,Forzek,22,12,36.36%,0.86,66 297
19498,vxss,44,12,36.36%,0.66,55 158
19498,boomer_867,33,12,36.36%,0.42,24 598
19498,Wardog013,22,15,36.36%,0.18,20 652
19498,sadranis,22,12,36.36%,0.68,45 465
19498,theLittleMikeyPants,22,15,36.36%,0.5,39 088
19498,Flood_Tugg,55,15,36.36%,0.91,64 399
19538,CaptainSFC,124,11,36.29%,0.33,27 426
19539,ralph_17,102,11,36.27%,0.23,26 172
19539,Pinguino1_destroyer,295,12,36.27%,0.23,13 647
19541,cinrich,80,12,36.25%,0.35,35 359
19542,domicio600,552,12,36.23%,0.14,11 816
19542,Casanis,69,12,36.23%,0.43,28 126
19544,s3xbomb,58,11,36.21%,0.57,48 219
19544,LifeTilt,58,12,36.21%,0.52,43 968
19546,Clayton_Maheu,47,12,36.17%,0.21,25 739
19546,redtrucktruckin,47,12,36.17%,0.26,31 681
19546,Dorena_Lake_MHP,47,11,36.17%,0.55,47 051
19546,Isle0313,47,12,36.17%,0.4,43 422
19546,Azure_fox95,47,14,36.17%,0.43,40 559
19551,JefLep,130,10,36.15%,0.38,29 948
19552,fasince94,36,10,36.11%,0.19,30 618
19552,ChipsandSalad,72,11,36.11%,0.44,51 596
19552,CaptPharoh,36,14,36.11%,0.31,43 141
19552,firefox2016_1,36,11,36.11%,0.19,40 320
19552,Syux,36,12,36.11%,0.67,45 878
19552,luigizsm,324,10,36.11%,0.27,21 667
19552,MOSHE_SM,108,11,36.11%,0.23,21 508
19559,tallsails,61,10,36.07%,0.67,53 299
19559,FishingFanatic,61,12,36.07%,0.34,43 441
19559,CrestwalkerSr,61,13,36.07%,0.3,22 892
19562,punchandjab,86,12,36.05%,0.37,49 001
19563,wolfman1_2_1,111,12,36.04%,0.14,16 878
19564,tetinoue,25,13,36%,0.72,57 201
19564,Ironside62,25,13,36%,0.48,37 803
19564,Rick302,25,12,36%,0.4,29 290
19564,corelokt17,25,10,36%,0.56,34 081
19564,ztank1234,50,11,36%,0.82,60 044
19564,Phoebus7,25,15,36%,0.6,32 578
19564,Lambdino,25,10,36%,0.64,39 780
19564,hairoids,50,12,36%,0.66,33 341
19564,Sword_of_Naples,25,13,36%,0.32,35 511
19564,Lock_And_Load_GM,25,12,36%,0.72,68 446
19564,Sam_Colacurcio_Calicura,75,12,36%,0.23,27 191
19564,SplinterShadow,25,15,36%,0.6,47 756
19564,Nutz_23,25,12,36%,0.6,34 010
19564,uffafox,25,13,36%,0.2,37 904
19564,Shark_ShiP_DestroyeR,25,15,36%,0.32,37 850
19564,John_Sobieski,25,15,36%,0.2,50 850
19580,CptClubber,64,10,35.94%,0.72,48 241
19581,troyanoconce_1,142,10,35.92%,0.09,7 990
19582,bazzaau,78,12,35.9%,0.24,23 781
19582,the56kid,39,15,35.9%,0.31,29 939
19582,faraon7,39,10,35.9%,0.54,51 318
19582,adinn,39,11,35.9%,0.56,25 209
19582,trekiel,39,13,35.9%,0.44,39 468
19582,____RUSH____,39,11,35.9%,0.62,52 093
19582,robson209,78,10,35.9%,0.21,19 384
19582,Taipensu,39,11,35.9%,0.49,47 809
19590,Paulosteffano,53,12,35.85%,0.4,17 051
19590,Auggie67,53,12,35.85%,0.4,26 238
19592,Rayman12745,173,12,35.84%,0.3,30 337
19592,Amot_2,173,11,35.84%,0.51,37 915
19594,Mammothpaige,67,11,35.82%,0.37,31 216
19594,navast_1,67,15,35.82%,0.19,19 983
19596,sermurilom,95,12,35.79%,0.16,13 708
19596,The_Truckin_Dutchman,95,12,35.79%,0.2,22 509
19598,darkcloud7744,109,12,35.78%,0.1,18 524
19599,weis_hero,137,10,35.77%,0.28,35 805
19600,Battleship_Constitution,14,14,35.71%,0.5,63 353
19600,Tanagaar,14,11,35.71%,1.36,62 585
19600,krody,28,14,35.71%,0.36,28 338
19600,aerond,14,12,35.71%,0.36,22 419
19600,StrongBoBB,14,14,35.71%,0.71,50 420
19600,thatoldwolf,14,15,35.71%,0.43,19 925
19600,NightStalker357,14,15,35.71%,0.36,24 576
19600,Pyro8056,14,15,35.71%,0.43,20 747
19600,gueropelon,14,15,35.71%,0.5,53 038
19600,Vorl,14,16,35.71%,0.43,26 689
19600,BWU,56,12,35.71%,0.43,37 763
19600,Kaptain_Klondike,14,15,35.71%,0.07,20 927
19600,killmankill,14,14,35.71%,0.5,50 924
19600,tonyolm,42,14,35.71%,0.33,23 404
19600,MTCMSS,42,12,35.71%,0.55,37 566
19600,btorbett,42,11,35.71%,0.52,57 483
19600,Thoro_bred,14,15,35.71%,0.64,36 227
19600,FAM_Aguila,14,11,35.71%,0.36,46 349
19600,cosmic_thing,14,14,35.71%,0.5,41 377
19600,duende_Nervoso,14,15,35.71%,0.29,38 257
19600,mcneillsrangers,14,14,35.71%,0.43,40 073
19600,CaramelRain,14,16,35.71%,0.79,42 285
19600,YoungGunsxx,14,12,35.71%,0.64,51 502
19600,wolfman2131_2015,14,16,35.71%,0.14,21 597
19600,KillWill30,42,12,35.71%,0.74,71 137
19600,Golrar,14,12,35.71%,0.36,50 569
19600,Wallie_KB,28,14,35.71%,0.46,48 317
19600,CJDG,14,15,35.71%,0.64,57 679
19600,NocteAngelus,14,15,35.71%,0.57,53 397
19600,Sloppy_Shaf_TX,14,15,35.71%,0.36,55 471
19600,CTBigDog,42,14,35.71%,0.29,24 141
19600,Big_Blue_Gunner,14,15,35.71%,0.79,59 157
19600,Loooooong,14,12,35.71%,0.86,45 472
19600,older_jones,14,16,35.71%,0.07,10 138
19600,L0cked,14,12,35.71%,1.14,67 473
19600,SilverStorm_Forge,14,13,35.71%,0.71,41 929
19600,Eddy_Perez,28,14,35.71%,0.29,35 454
19600,MaTchBoX20_,14,11,35.71%,0.5,50 159
19600,Jber_1,42,12,35.71%,0.14,18 041
19600,MeganeKoGekiRabu,14,13,35.71%,0.64,54 104
19600,blitzburghock,14,10,35.71%,0.79,65 179
19600,Fiera62,42,11,35.71%,0.4,51 235
19600,ConflagrationX,28,10,35.71%,1.04,50 407
19600,CruiserZAO1999,14,12,35.71%,1.0,100 837
19600,carlosteo232,14,15,35.71%,0.5,40 692
19600,StoDrems,14,15,35.71%,0.36,51 054
19600,AdmiralKoga73,28,14,35.71%,0.5,25 844
19600,Cas10111,14,15,35.71%,0.29,33 414
19600,trombamaluca2,14,12,35.71%,0.43,30 073
19600,Constipador2,28,12,35.71%,0.57,33 936
19600,McFly0081,14,15,35.71%,0.64,48 579
19600,Bilgelicker,42,12,35.71%,0.24,25 838
19600,pjryans1,42,14,35.71%,0.17,24 269
19600,angelparaguayito1,14,13,35.71%,0.43,31 818
19600,Kurosai006,14,14,35.71%,0.14,50 470
19600,ngaydazng7,70,11,35.71%,0.33,34 912
19600,DocCoMMander,14,12,35.71%,0.29,38 597
19600,RomanNavy,14,15,35.71%,0.57,47 297
19600,Bolderaso,14,15,35.71%,0.29,18 271
19600,Admiral_Avery_Al_Jones,14,15,35.71%,1.07,61 323
19600,Meinson_Torrento,14,12,35.71%,0.64,71 945
19600,Tigresse09,28,14,35.71%,0.5,46 308
19600,OsoTerco,14,15,35.71%,0.5,71 828
19600,nonurdambiz,14,15,35.71%,0.21,30 031
19600,franz_von_goltz,28,12,35.71%,0.86,53 254
19600,dalenben,28,11,35.71%,0.82,64 480
19600,escanpr,14,15,35.71%,0.43,36 837
19600,CHACACHACARE,28,15,35.71%,0.39,31 274
19600,Garthoneeye,28,15,35.71%,0.36,42 021
19600,SHAkA_6,14,15,35.71%,0.29,50 100
19600,SirStevee,14,15,35.71%,0.29,44 955
19600,ThinhPham123,14,13,35.71%,0.86,24 878
19600,Nandoz_OZ,14,15,35.71%,0.64,74 404
19600,BorisG345,14,15,35.71%,0.36,46 271
19600,Urban_II,266,10,35.71%,0.19,22 904
19600,LordDINA,28,12,35.71%,0.36,20 673
19600,BRUGGEMANN_1,14,12,35.71%,0.14,35 923
19600,navigator_2020,28,15,35.71%,0.39,25 554
19600,rulaskt,14,12,35.71%,0.21,19 200
19600,DathEmm,14,15,35.71%,0.36,42 763
19600,GoroShinori,28,15,35.71%,0.5,41 418
19600,Seapheonix_westward,14,15,35.71%,0.21,25 060
19682,kimh3958,199,12,35.68%,0.44,30 339
19683,t_VLFBERHT_t,87,11,35.63%,0.38,36 174
19684,LostABet,73,15,35.62%,0.36,29 640
19684,Irelands_32,73,12,35.62%,0.3,31 751
19686,Tasmanian54,59,11,35.59%,0.36,41 833
19686,glaschacne,59,12,35.59%,0.41,29 237
19686,iREFRACT,59,11,35.59%,0.54,31 730
19689,Limash,45,11,35.56%,0.27,27 977
19689,captstinky,45,14,35.56%,0.27,24 494
19689,DEMOLIDOR3186,45,12,35.56%,0.27,29 925
19689,cabobbio,45,12,35.56%,0.69,47 806
19693,Mattsminions,76,10,35.53%,0.61,40 588
19694,JOEFINE49,183,11,35.52%,0.26,27 234
19695,Beer30,231,12,35.5%,0.17,15 402
19696,JokersRUs007,31,12,35.48%,0.68,55 106
19696,Morpheus903,31,11,35.48%,0.39,38 248
19696,ClarentEdge64,31,15,35.48%,0.42,41 798
19696,Randy_Gaunt,31,15,35.48%,0.1,14 468
19696,Tralolo,31,14,35.48%,0.48,49 265
19701,Fighter_353,110,11,35.45%,0.35,33 839
19702,RodmanRunner,48,12,35.42%,0.48,45 229
19702,turco14,48,12,35.42%,0.02,14 802
19702,stoker1953,48,12,35.42%,0.29,22 689
19702,mnsc,48,12,35.42%,0.4,36 607
19702,Bill_King_destroyer,48,12,35.42%,0.21,15 689
19702,L33tMar1n3,48,11,35.42%,0.29,26 291
19702,DoomOne,48,11,35.42%,0.58,44 213
19709,Warlord_the_Newb,65,11,35.38%,0.72,51 513
19709,smpm12,65,12,35.38%,0.23,27 096
19711,sigfried1973,51,12,35.29%,0.39,41 582
19711,Perrine,17,15,35.29%,0.53,27 307
19711,georg01,17,15,35.29%,0.41,34 261
19711,MmmmmDonuts,17,11,35.29%,0.76,48 174
19711,thetankbuster,34,15,35.29%,0.26,42 203
19711,Tonifer00,17,12,35.29%,0.65,56 978
19711,airone,34,15,35.29%,0.15,19 294
19711,badgerjr,17,15,35.29%,0.41,28 716
19711,Patton44x,17,15,35.29%,0.59,51 275
19711,Captain_flynn,17,15,35.29%,0.71,67 006
19711,phud78,17,14,35.29%,0.65,34 200
19711,HobGoblin0,17,14,35.29%,0.47,45 185
19711,mcmmielli,17,12,35.29%,0.24,40 091
19711,KeofWi,68,12,35.29%,0.4,48 052
19711,railroadking,17,15,35.29%,0.24,20 397
19711,Santana2sff,51,12,35.29%,0.24,30 368
19711,hehe31,68,11,35.29%,0.38,35 310
19711,Findaddy,17,14,35.29%,0.65,48 874
19711,MTZGamer_1,17,15,35.29%,0.0,13 273
19711,TJ1965,34,12,35.29%,0.53,41 442
19711,Pemox,68,12,35.29%,0.18,7 641
19711,phonelfy,17,12,35.29%,0.71,38 805
19711,Marschall_Bismarck,17,13,35.29%,0.88,58 258
19711,ArranEnsign,17,15,35.29%,0.12,26 494
19711,drapcptn,17,15,35.29%,0.41,35 166
19711,Anibal_rojas_toro,17,16,35.29%,0.53,49 169
19711,Skyspartan,17,12,35.29%,0.76,51 160
19711,Progamer210,17,15,35.29%,0.24,48 507
19711,PEPERUSO,17,14,35.29%,0.18,28 612
19711,winwin21,51,15,35.29%,0.43,44 617
19711,OdinsRaven83,17,15,35.29%,0.18,9 133
19711,aPieface,34,10,35.29%,0.82,54 414
19711,RedKhanOne,17,14,35.29%,0.59,45 499
19711,AdmiralSlam,17,15,35.29%,0.29,47 931
19711,StaminaLee,51,10,35.29%,0.51,22 521
19711,RollBuck,17,15,35.29%,0.29,28 332
19711,dbickel84,17,10,35.29%,0.82,65 229
19711,HectorShipwrecker,17,15,35.29%,0.35,39 227
19711,CapKilla,17,15,35.29%,0.06,25 784
19711,BlueFire95,17,16,35.29%,0.24,30 798
19711,Metallic_Rockets,68,12,35.29%,0.44,38 328
19711,Venszuozuo,17,15,35.29%,0.59,56 728
19711,Anarhid,17,15,35.29%,0.47,49 464
19711,ApexHunter89,34,12,35.29%,0.53,58 126
19755,BRASUCA_14,105,11,35.24%,0.22,21 499
19756,rabs_2020,88,12,35.23%,0.17,21 479
19757,HzzB,71,12,35.21%,0.25,27 455
19757,SirGuppy,142,12,35.21%,0.19,19 289
19759,SeaLionActual007,54,12,35.19%,0.44,49 467
19759,SteelRainDK,54,11,35.19%,0.56,49 767
19761,Im_the_Juggernaut_Beotch,37,12,35.14%,0.24,31 253
19761,SoCalPirate,37,12,35.14%,0.76,57 397
19761,JoeY_BaGGS,37,12,35.14%,0.73,54 207
19761,enzyox,37,10,35.14%,0.54,28 462
19761,JoelFSilveira,111,12,35.14%,0.21,22 625
19761,NOA_marksman,74,10,35.14%,0.35,28 071
19761,pato_rubio66,37,15,35.14%,0.38,28 031
19761,carrier_hunter,37,12,35.14%,0.43,24 156
19769,brooklynboy,205,11,35.12%,0.2,27 509
19770,ksanders6367,339,12,35.1%,0.15,13 303
19771,The_Blue_Sailor,57,12,35.09%,0.26,22 581
19771,MadddMaxx,57,12,35.09%,0.35,39 014
19773,The_Nuker,20,12,35%,0.4,40 434
19773,Ironman3,20,14,35%,0.5,39 858
19773,JerZDevL,20,15,35%,0.65,45 422
19773,dmupigmeat,20,15,35%,0.3,26 092
19773,Oinari,20,15,35%,0.65,49 601
19773,JLDogg,20,11,35%,0.3,31 280
19773,Stitchin_Wings,20,12,35%,0.55,53 565
19773,CabSauv,20,14,35%,0.35,30 692
19773,HEAVYWEAPONSGUY1,80,12,35%,0.26,33 087
19773,Gideon32,40,10,35%,0.7,48 068
19773,oldfart364,20,15,35%,0.25,36 753
19773,brix_1,20,15,35%,0.15,12 529
19773,Vlad_D_Impailor,20,15,35%,0.65,35 944
19773,Player_6191707919,20,15,35%,0.3,32 443
19773,Iron_WolfHund,40,12,35%,0.22,31 222
19773,sborges649,20,11,35%,0.55,42 115
19773,jubertz,20,12,35%,0.3,49 459
19773,myl0809,20,14,35%,0.45,37 909
19773,Maltese_Falcon_Killer,20,15,35%,0.3,43 407
19773,AsiaArgento,20,14,35%,0.55,73 282
19773,scott21258,20,14,35%,0.2,37 175
19773,Paul_Clement,20,15,35%,0.75,45 953
19773,awdfrg,20,10,35%,0.9,56 457
19773,pw3000,60,10,35%,0.88,69 202
19773,Zhen_Hiro,20,16,35%,0.35,24 635
19773,passos_andre,20,15,35%,0.2,15 818
19773,Gangijf,20,13,35%,0.25,21 677
19800,SeaHorse_Rider,63,11,34.92%,0.33,21 257
19800,infernosniper_steel,63,12,34.92%,0.52,29 792
19802,Fraboom,43,12,34.88%,0.4,38 984
19802,Angelo55,86,12,34.88%,0.5,39 760
19802,Rocco_NY,43,12,34.88%,0.4,35 076
19802,Brickhead272,43,11,34.88%,0.26,24 167
19802,Adriano_Silva1,43,12,34.88%,0.35,33 635
19802,Destructor_Invisible,86,12,34.88%,0.14,14 879
19808,Focho0227,66,12,34.85%,0.24,31 220
19809,Bob177,23,12,34.78%,0.17,16 580
19809,eneytorear123,23,15,34.78%,0.48,24 795
19809,foxx48,69,12,34.78%,0.25,25 987
19809,lookeins,23,15,34.78%,0.57,47 480
19809,MAC_BRAZIL,23,15,34.78%,0.3,34 682
19809,Flyinglow32,23,12,34.78%,0.35,47 689
19809,TexicanMenace57,23,13,34.78%,0.7,49 463
19809,Albert_J_DS,23,15,34.78%,0.17,37 276
19809,Charles_Myrick,23,15,34.78%,0.22,29 519
19809,John_Loss,23,15,34.78%,0.26,31 119
19809,kirovoleg,23,13,34.78%,0.52,64 670
19809,wtgorsuch,23,14,34.78%,0.35,29 141
19809,Farmer308,23,15,34.78%,0.3,27 462
19809,SJ_Sailer,23,14,34.78%,0.26,19 056
19809,crimsonhawk1,23,12,34.78%,0.35,33 690
19809,EmperorAaron_2,23,12,34.78%,0.52,38 420
19809,AQP_2020,23,12,34.78%,0.3,41 507
19809,Lord_B298,23,15,34.78%,0.26,14 585
19809,Erik_Schumacher,69,12,34.78%,0.39,42 424
19809,LordFraz3r,23,15,34.78%,0.35,30 816
19809,Brown1777,23,12,34.78%,0.22,21 628
19809,Metau,23,15,34.78%,0.35,26 767
19831,Swabby67,210,12,34.76%,0.21,14 644
19832,doubleaces007,95,11,34.74%,0.34,18 470
19833,ninha968,98,12,34.69%,0.43,32 680
19834,TheHuntedTanks,26,15,34.62%,0.31,37 800
19834,Das_Wolfe,26,13,34.62%,0.31,17 724
