,Battles,Winrate,PR,Avg.frags,Avg.damage
731,41,53.66,1598,1.27,69213
732,298,59.73,1597,1.14,67507
733,40,62.5,1596,0.95,70371
734,82,62.2,1595,1.1,67474
734,51,56.86,1595,1.0,71879
736,96,57.29,1594,1.45,63643
737,40,67.5,1592,0.85,69730
738,94,60.64,1590,1.39,62908
738,155,65.16,1590,1.13,65303
738,59,55.93,1590,1.02,72126
741,135,62.96,1587,1.39,61203
741,72,63.89,1587,1.14,65736
743,42,47.62,1586,1.52,66184
743,56,62.5,1586,1.25,69593
745,508,60.63,1585,1.18,66716
746,86,60.47,1584,1.15,67235
747,217,56.68,1583,1.11,68953
747,75,61.33,1583,1.48,59733
747,67,62.69,1583,1.27,63078
750,120,62.5,1582,1.18,65160
751,81,53.09,1581,1.2,69129
752,49,63.27,1579,1.1,66372
753,96,66.67,1576,1.26,61823
753,86,51.16,1576,1.07,72889
753,65,53.85,1576,1.15,69748
753,184,58.15,1576,0.99,70210
757,200,53.5,1575,1.32,67004
758,40,65,1574,1.15,64153
758,52,67.31,1574,1.17,63151
760,50,60,1573,1.26,64066
760,80,52.5,1573,1.26,68488
762,44,61.36,1572,1.02,68497
762,45,60,1572,1.18,68620
762,71,59.15,1572,0.93,70681
762,58,51.72,1572,1.22,69330
766,128,57.03,1568,1.3,65185
767,70,54.29,1567,1.13,69833
768,107,62.62,1566,1.19,64018
769,69,53.62,1565,1.32,66344
770,41,56.1,1564,0.88,73080
770,92,61.96,1564,1.26,63143
770,50,58,1564,1.32,64386
770,67,53.73,1564,1.1,69987
770,258,56.59,1564,1.24,65473
775,84,50,1562,1.15,70566
