,Battles,Winrate,PR,Avg.frags,Avg.damage
562,47,46.81,2319,0.91,96661
565,68,70.59,2317,1.34,77557
565,50,64,2317,0.9,88513
567,47,53.19,2316,1.23,96636
567,152,65.79,2316,1.38,79160
569,92,56.52,2315,1.43,82214
569,65,61.54,2315,1.46,79206
571,69,56.52,2314,1.09,89151
572,59,50.85,2312,1.17,94572
572,99,52.53,2312,1.35,85392
574,173,59.54,2311,1.43,80587
575,59,55.93,2310,1.25,85464
575,56,57.14,2310,1.41,81935
575,101,50.5,2310,1.45,83818
575,59,54.24,2310,1.83,82358
575,575,59.48,2310,1.35,82403
580,261,62.45,2309,1.24,83247
580,54,55.56,2309,1.37,82821
580,43,79.07,2309,1.21,76742
580,69,62.32,2309,1.23,83272
580,88,73.86,2309,1.32,77879
580,110,61.82,2309,1.27,82615
586,95,71.58,2308,1.43,75163
586,59,61.02,2308,1.15,85956
586,123,58.54,2308,1.37,82061
589,250,63.2,2307,1.59,74464
590,64,64.06,2306,1.67,73271
590,91,57.14,2306,1.42,81620
590,63,69.84,2306,1.46,74807
590,56,62.5,2306,1.41,76916
590,102,57.84,2306,1.31,83555
595,90,57.78,2305,1.28,85438
595,44,70.45,2305,1.09,83199
595,66,59.09,2305,1.05,88578
598,85,63.53,2304,1.22,82125
598,44,50,2304,1.11,91194
598,59,67.8,2304,1.27,80003
601,50,52,2302,1.48,82995
601,46,63.04,2302,1.26,82529
603,77,66.23,2301,1.44,76975
603,61,49.18,2301,1.61,81434
603,101,53.47,2301,1.37,85327
606,44,63.64,2300,1.43,78661
606,108,64.81,2300,1.27,81285
608,73,58.9,2299,1.75,73841
608,80,68.75,2299,1.56,73097
610,40,42.5,2298,1.45,87912
611,48,54.17,2297,0.98,91673
611,57,52.63,2297,1.44,89169
613,119,58.82,2296,1.45,80003
613,71,61.97,2296,1.21,81536
613,73,71.23,2296,1.34,76201
616,56,44.64,2295,1.77,83339
616,128,64.06,2295,1.33,79905
616,78,60.26,2295,1.51,77156
619,70,64.29,2294,1.34,79525
620,136,60.29,2292,1.24,83547
620,56,73.21,2292,1.54,69877
622,57,57.89,2291,1.49,79447
622,67,65.67,2291,1.34,79077
622,45,55.56,2291,1.49,81597
