,Battles,Winrate,PR,Avg.frags,Avg.damage
426,83,49.4,2557,1.42,83784
427,78,57.69,2555,1.33,93284
428,175,62.29,2553,1.29,89604
428,93,59.14,2553,1.2,93295
428,47,68.09,2553,1.28,87172
431,52,67.31,2551,1.6,82531
431,102,58.82,2551,1.42,89592
433,82,58.54,2548,1.45,88239
434,58,63.79,2547,0.98,83932
435,410,61.95,2546,1.57,87652
435,45,68.89,2546,1.07,92351
437,41,58.54,2545,1.07,87947
437,55,58.18,2545,1.64,81855
439,66,74.24,2544,1.21,76964
440,223,60.99,2541,1.3,80783
440,40,70,2541,1.43,84863
442,59,57.63,2539,1.61,84521
443,401,54.61,2538,1.56,91344
444,269,58.74,2537,1.66,86882
445,51,62.75,2536,1.18,83680
446,135,51.11,2535,1.41,78496
447,158,62.66,2534,1.48,87038
448,120,58.33,2533,1.46,76151
449,1716,62.82,2532,1.72,72496
450,53,50.94,2531,1.42,88829
450,71,56.34,2531,1.46,87771
452,85,64.71,2530,1.61,73806
453,44,61.36,2529,1.2,93051
454,714,58.82,2528,1.52,89762
454,44,61.36,2528,1.36,89401
456,285,45.26,2527,1.37,86974
456,55,60,2527,1.4,91674
458,170,54.71,2525,1.59,88564
459,57,57.89,2523,1.19,92395
460,90,60,2520,1.67,81502
460,53,64.15,2520,1.04,90701
462,65,61.54,2519,1.25,82133
462,47,46.81,2519,1.38,80284
464,73,61.64,2517,1.41,85901
465,95,63.16,2516,1.61,72651
465,72,52.78,2516,1.56,88369
467,63,53.97,2515,1.0,90195
468,282,53.55,2514,1.33,77371
468,78,70.51,2514,1.54,81127
470,91,65.93,2513,1.34,78079
470,81,65.43,2513,1.26,74829
472,61,55.74,2512,1.21,79735
473,122,49.18,2510,1.69,89367
473,76,57.89,2510,1.78,82007
475,42,66.67,2509,1.26,86328
476,321,54.52,2508,1.17,86154
477,55,58.18,2507,1.25,89397
478,40,57.5,2506,1.27,77550
479,151,64.9,2504,1.45,86929
479,51,56.86,2504,1.43,88255
481,45,46.67,2503,1.64,86916
481,78,65.38,2503,1.59,81478
483,61,59.02,2501,1.43,85646
484,86,58.14,2499,1.38,90596
484,69,43.48,2499,1.29,91377
486,1240,53.87,2498,1.66,87848
487,88,71.59,2496,1.47,78856
487,204,52.45,2496,1.36,94648
489,304,60.2,2494,1.49,87319
490,81,62.96,2493,1.6,81940
491,151,61.59,2492,1.7,82730
492,52,61.54,2491,1.38,76822
492,80,50,2491,1.25,82199
492,92,55.43,2491,1.26,83328
492,150,59.33,2491,1.55,86556
496,97,52.58,2490,1.1,92566
496,112,62.5,2490,1.38,87077
498,46,65.22,2487,1.43,86262
499,59,45.76,2483,1.08,90756
500,51,68.63,2482,1.41,82739
501,56,62.5,2481,1.62,79561
502,114,60.53,2480,1.42,77485
503,77,61.04,2479,1.42,88022
504,43,65.12,2478,0.84,87198
504,61,59.02,2478,1.28,89796
506,134,53.73,2477,1.49,82155
506,71,53.52,2477,1.45,89270
506,56,60.71,2477,1.41,88803
509,131,45.8,2476,1.08,85110
510,97,57.73,2475,1.18,83457
511,41,48.78,2472,1.49,86732
512,56,50,2470,1.11,93238
513,53,56.6,2469,1.45,85688
513,53,56.6,2469,1.09,94471
513,158,52.53,2469,1.4,84037
516,50,58,2468,1.26,76194
517,59,67.8,2467,1.0,82307
518,100,61,2466,1.48,85828
519,58,67.24,2465,1.69,74039
520,138,59.42,2461,1.21,81444
520,60,60,2461,1.38,86819
522,59,47.46,2460,1.53,80236
522,251,54.98,2460,1.67,85370
524,152,57.24,2459,1.42,88601
524,166,57.83,2459,1.2,87700
524,240,55.42,2459,1.35,87549
524,97,59.79,2459,1.27,74939
528,80,51.25,2457,1.29,88175
529,144,54.17,2456,1.33,89989
530,156,44.87,2455,1.31,80082
530,42,47.62,2455,1.14,87670
532,163,47.85,2454,1.21,80925
533,67,52.24,2453,1.43,88811
534,71,67.61,2452,1.41,80010
535,140,62.14,2451,1.39,85398
535,43,67.44,2451,1.53,78168
537,174,63.22,2450,1.08,90232
537,120,65.83,2450,1.65,79237
537,51,58.82,2450,1.24,80753
540,53,49.06,2449,0.94,85563
541,94,64.89,2448,1.34,83279
542,81,53.09,2447,1.21,93373
542,117,59.83,2447,1.58,80612
542,67,55.22,2447,1.57,82581
545,54,55.56,2446,1.57,78315
545,58,70.69,2446,1.19,83630
547,63,55.56,2445,1.38,86271
548,48,66.67,2444,1.5,82252
548,53,58.49,2444,1.19,88384
550,52,50,2442,1.42,87295
551,76,55.26,2441,1.32,85645
552,71,63.38,2440,1.06,76995
553,47,59.57,2437,1.34,84023
554,48,68.75,2435,1.5,81072
554,63,66.67,2435,1.56,79161
556,99,55.56,2434,1.83,80668
556,182,60.44,2434,1.45,86299
558,106,66.04,2433,1.45,82977
559,41,75.61,2431,1.32,79668
559,68,51.47,2431,1.49,86512
559,168,55.36,2431,1.01,82558
562,204,52.45,2430,1.38,79842
563,82,60.98,2428,1.32,85664
563,127,57.48,2428,1.51,83392
565,80,57.5,2426,1.5,83173
565,190,61.05,2426,1.18,90887
565,77,50.65,2426,1.34,90603
568,83,61.45,2425,1.34,82083
568,89,60.67,2425,1.34,85529
570,142,59.86,2424,1.64,78009
570,101,47.52,2424,1.55,78179
570,76,47.37,2424,1.46,90814
570,166,70.48,2424,1.36,75081
574,136,62.5,2423,1.19,79010
574,56,76.79,2423,1.34,79954
576,264,53.03,2422,1.29,86591
577,64,60.94,2421,1.2,87543
578,113,63.72,2417,1.38,74426
579,107,60.75,2416,1.31,87310
579,106,50.94,2416,1.3,81473
581,66,60.61,2415,1.18,88601
581,49,61.22,2415,1.22,83975
583,149,51.68,2414,1.46,86957
583,116,65.52,2414,1.43,79255
583,122,59.02,2414,1.11,89948
583,72,50,2414,1.67,85311
587,254,64.57,2413,1.44,83345
588,44,56.82,2412,1.41,85754
588,165,54.55,2412,1.59,80742
588,107,57.94,2412,1.19,75507
591,769,57.09,2411,1.47,81272
592,45,57.78,2410,1.64,71362
592,58,50,2410,1.09,94607
594,91,57.14,2407,1.08,90099
595,127,55.91,2406,1.1,77885
595,68,45.59,2406,1.31,83240
595,45,57.78,2406,1.36,85404
595,79,64.56,2406,1.35,84448
595,63,39.68,2406,1.56,85938
595,78,47.44,2406,1.35,81704
601,81,59.26,2405,1.23,87759
602,95,46.32,2404,1.26,92710
602,104,60.58,2404,1.09,76189
