,Battles,Winrate,PR,Avg.frags,Avg.damage
606,47,61.7,1557,0.87,59526
607,135,52.59,1556,1.14,56885
608,126,52.38,1553,0.95,60927
609,54,53.7,1551,0.87,65895
610,47,55.32,1550,0.81,65405
610,45,64.44,1550,0.8,61368
612,81,59.26,1545,0.91,58353
613,304,53.29,1543,0.93,60733
613,44,50,1543,0.84,64086
615,98,54.08,1542,0.9,62176
615,56,58.93,1542,1.07,56390
617,149,59.73,1541,1.05,55546
617,160,50.63,1541,0.94,61413
619,42,47.62,1539,0.93,63089
619,54,44.44,1539,0.87,66413
621,48,56.25,1538,0.85,61614
622,211,46.92,1536,0.8,65798
622,122,51.64,1536,0.81,63637
622,48,45.83,1536,0.81,66403
625,97,46.39,1535,1.09,59733
626,594,57.07,1534,1.04,55868
627,47,51.06,1533,0.89,62011
627,42,38.1,1533,0.62,73958
629,103,48.54,1532,0.83,64371
630,88,45.45,1531,0.73,68058
630,69,46.38,1531,0.99,62157
630,40,55,1531,0.65,67160
633,53,54.72,1530,0.92,59569
634,106,52.83,1529,0.79,62781
634,42,54.76,1529,0.88,60456
636,41,63.41,1528,0.8,59971
636,45,44.44,1528,0.82,76416
638,130,41.54,1527,0.87,66475
638,40,57.5,1527,0.85,62520
640,43,46.51,1525,0.86,64084
641,364,50.82,1524,0.99,59617
642,551,55.72,1520,0.85,62245
643,109,54.13,1519,0.99,60178
644,47,59.57,1518,0.89,58024
644,238,58.82,1518,0.87,58379
646,442,50.45,1515,1.16,55691
647,181,48.62,1514,0.94,61240
648,73,47.95,1511,1.03,62529
648,66,56.06,1511,0.95,57309
650,42,45.24,1510,0.81,68108
650,312,47.76,1510,0.91,62820
652,50,58,1509,0.96,59237
652,116,55.17,1509,0.85,59885
654,179,60.89,1508,0.78,58717
655,43,44.19,1507,0.7,69837
656,71,50.7,1506,0.99,63228
657,60,41.67,1505,0.97,63693
657,424,51.18,1505,1.14,55261
657,49,44.9,1505,1.1,61835
660,60,48.33,1502,1.17,55986
661,44,54.55,1500,0.93,58050
661,89,49.44,1500,1.13,56071
663,74,41.89,1499,0.95,63602
664,54,61.11,1497,0.96,54148
664,53,58.49,1497,0.83,60975
666,41,58.54,1496,0.63,62422
666,44,45.45,1496,1.11,58652
666,99,54.55,1496,0.77,61442
669,251,54.18,1493,0.93,57903
670,66,62.12,1492,0.91,54820
671,48,45.83,1491,0.92,64055
672,66,59.09,1488,0.85,57324
672,47,51.06,1488,0.79,62118
674,63,50.79,1487,0.78,62618
674,58,50,1487,0.66,65619
674,208,53.85,1487,0.95,59354
677,67,47.76,1484,0.73,64836
677,101,53.47,1484,0.95,58367
677,133,46.62,1484,0.83,63200
680,127,50.39,1483,0.98,59139
681,68,60.29,1482,0.96,54014
682,51,54.9,1480,0.88,57736
683,276,53.62,1476,0.78,60690
683,140,51.43,1476,0.9,58772
685,111,50.45,1473,0.76,62633
686,55,58.18,1472,1.11,51409
686,47,53.19,1472,0.7,62358
688,55,56.36,1471,0.84,58927
689,43,58.14,1469,1.23,52703
690,297,57.58,1467,0.91,55611
690,68,54.41,1467,1.1,53192
692,52,61.54,1466,0.87,54776
