,Battles,Winrate,PR,Avg.frags,Avg.damage
434,126,35.71,759,0.83,78815
435,100,44,749,1.16,68622
436,136,39.71,748,0.9,74991
437,139,31.65,746,0.92,78879
438,91,32.97,743,0.85,79781
438,138,43.48,743,0.81,71119
438,199,46.73,743,0.98,66068
441,160,33.75,742,0.82,77950
442,212,43.4,740,1.0,67616
443,614,38.27,737,0.66,78591
443,157,33.12,737,0.8,79810
445,429,38.69,734,0.84,74340
446,160,40.63,732,0.64,78552
447,89,32.58,731,0.93,81329
448,304,35.2,730,0.77,77968
449,110,34.55,728,1.01,74553
450,81,33.33,725,0.96,80170
451,114,39.47,724,0.99,68055
452,1821,32.4,716,0.82,78541
453,123,37.4,705,1.11,71729
454,83,40.96,704,1.06,65089
455,541,46.21,699,0.86,64613
455,104,41.35,699,1.1,65809
457,128,34.38,698,0.84,73596
458,105,47.62,692,0.81,71886
459,162,37.65,691,1.05,68767
459,281,33.81,691,0.85,74336
461,254,42.91,690,0.75,67566
462,115,45.22,684,0.68,68033
463,236,40.68,676,0.85,72169
463,141,39.72,676,0.94,66224
465,200,44.5,673,0.76,66777
466,261,38.31,667,0.84,68559
467,272,39.71,666,0.73,70602
468,84,38.1,664,0.77,69167
469,106,38.68,661,0.8,75909
470,139,35.97,658,0.99,67684
471,96,40.63,646,0.78,68657
472,111,31.53,644,0.82,73377
473,173,38.15,638,1.09,61141
474,106,35.85,636,0.81,69640
475,157,42.04,629,0.97,67893
476,115,52.17,617,1.03,49687
477,161,34.78,616,0.61,73543
478,179,30.17,615,0.7,73120
479,206,37.38,614,0.67,73726
479,846,39.72,614,0.81,64294
479,85,36.47,614,0.86,64619
482,182,41.76,606,0.75,63633
483,1255,35.7,605,0.79,67209
484,81,45.68,600,0.72,67597
484,226,36.28,600,0.97,62452
486,97,39.18,599,0.7,66089
487,245,35.92,596,0.69,68644
488,122,37.7,578,0.75,64955
489,82,36.59,564,0.7,67904
490,113,40.71,562,0.81,60901
491,1560,35.19,539,0.96,58777
492,112,31.25,536,0.8,64521
493,215,34.42,535,0.81,66853
494,220,33.64,519,0.57,69127
495,359,31.2,514,0.81,62964
495,262,36.64,514,0.78,61004
497,89,37.08,503,0.71,65036
498,102,21.57,482,0.51,66692
499,100,38,474,0.66,58266
500,122,34.43,473,0.55,63799
501,143,32.17,472,0.54,65208
502,175,35.43,468,0.53,62408
502,115,33.91,468,0.77,58728
504,400,33.75,462,0.71,59813
505,528,28.98,453,0.69,60397
506,240,31.25,452,0.67,65127
507,97,36.08,448,0.65,59411
507,145,34.48,448,0.48,66753
509,137,37.96,445,0.66,60936
510,132,31.82,444,0.61,61589
511,81,35.8,441,0.8,60622
512,163,33.74,433,0.55,60767
512,100,29,433,0.82,55986
514,81,43.21,426,0.77,47819
515,163,44.79,420,0.6,49096
516,132,27.27,419,0.79,59461
517,120,32.5,418,0.66,61489
518,244,31.56,411,0.52,61393
519,193,33.68,408,0.56,58755
520,124,31.45,398,0.57,62710
521,244,34.02,389,0.7,53812
522,354,27.97,386,0.46,60258
523,152,28.29,373,0.61,55681
524,217,37.33,371,0.71,50546
525,164,29.27,365,0.51,57445
526,86,29.07,352,0.65,54750
527,124,29.84,343,0.65,53304
528,82,34.15,329,0.55,52086
529,126,30.95,314,0.56,52197
530,86,37.21,304,0.51,47589
531,193,38.86,302,0.66,43519
532,228,31.14,291,0.62,50346
533,94,34.04,280,0.39,52860
534,226,29.65,276,0.55,52163
535,294,26.19,275,0.37,53613
536,138,25.36,240,0.38,54106
537,156,21.79,237,0.47,48060
538,106,36.79,232,0.48,43166
539,134,24.63,223,0.44,47618
540,87,32.18,222,0.61,44402
541,133,33.83,220,0.49,45104
542,408,30.15,197,0.65,42485
543,192,36.98,161,0.41,43516
544,166,33.73,157,0.51,42700
545,200,29.5,151,0.4,44165
546,203,30.05,120,0.43,39684
547,80,26.25,106,0.31,41326
548,398,32.91,82,0.37,37563
549,119,26.05,70,0.36,37277
550,134,30.6,63,0.37,31487
