,Battles,Winrate,PR,Avg.frags,Avg.damage
556,33,60.61,2387,1.36,40904
556,30,60,2387,1.23,37114
558,29,79.31,2386,1.17,37831
558,44,61.36,2386,1.18,35318
558,23,43.48,2386,1.65,44486
561,49,61.22,2384,1.08,37043
561,30,60,2384,1.47,41105
563,28,60.71,2383,1.14,44325
563,29,68.97,2383,1.28,39848
563,72,69.44,2383,1.38,41446
566,21,85.71,2382,1.33,37414
566,25,60,2382,1.04,45044
566,77,70.13,2382,1.27,39390
569,30,60,2380,1.33,39771
569,55,61.82,2380,1.24,41016
571,40,55,2379,1.45,43949
572,36,66.67,2378,1.22,38974
572,47,55.32,2378,1.77,39627
574,20,65,2377,1.3,36819
574,33,51.52,2377,1.33,42660
576,24,45.83,2376,1.42,46003
576,41,58.54,2376,1.24,39774
576,22,63.64,2376,1.41,32608
579,30,53.33,2375,1.33,45081
580,25,76,2374,1.56,31416
580,25,72,2374,1.32,39665
582,43,67.44,2370,1.14,42401
583,41,58.54,2369,1.34,35994
584,41,68.29,2368,1.15,43834
585,20,60,2367,1.7,39100
585,37,70.27,2367,1.24,40913
585,20,55,2367,1.25,38784
585,37,62.16,2367,1.57,40131
589,25,56,2366,1.04,44913
589,40,65,2366,1.35,35995
589,33,63.64,2366,1.24,43655
592,36,63.89,2365,1.19,38216
593,26,76.92,2364,1.23,37966
594,34,58.82,2363,1.09,42434
594,26,73.08,2363,1.12,38628
594,92,59.78,2363,1.25,40398
594,26,65.38,2363,1.19,43977
598,51,62.75,2362,1.24,43233
599,40,70,2361,1.32,40985
599,27,66.67,2361,1.3,39915
599,82,67.07,2361,1.43,40657
602,33,57.58,2360,1.27,41529
602,36,66.67,2360,1.19,35504
604,647,62.44,2359,1.29,43786
605,53,54.72,2357,1.0,42526
606,22,68.18,2356,1.0,39027
607,25,64,2355,1.44,41151
608,50,72,2353,1.12,36885
609,35,71.43,2351,1.51,37875
609,43,76.74,2351,1.44,37103
611,32,75,2348,1.09,39377
612,44,56.82,2345,0.95,44208
612,20,85,2345,1.2,39201
614,22,59.09,2343,0.86,41640
615,45,62.22,2342,1.38,41958
615,50,72,2342,1.42,39144
617,120,60.83,2341,1.18,45077
617,24,66.67,2341,1.12,37891
619,29,65.52,2339,1.17,42378
619,20,70,2339,1.0,44113
619,20,60,2339,1.2,42630
622,44,54.55,2338,1.0,40823
623,31,45.16,2336,1.26,45205
623,20,65,2336,0.85,40897
623,32,84.38,2336,1.53,33414
626,51,64.71,2335,1.04,40881
626,48,62.5,2335,1.08,44142
626,27,62.96,2335,1.0,46006
629,24,70.83,2334,1.08,38922
630,32,65.63,2333,1.66,38135
631,21,47.62,2332,1.57,39859
632,21,61.9,2331,0.95,42484
632,41,75.61,2331,1.34,39145
634,22,50,2330,1.09,47431
634,20,75,2330,1.75,33832
634,37,54.05,2330,1.3,44022
634,24,62.5,2330,1.21,43664
638,37,62.16,2329,1.11,38230
638,42,69.05,2329,1.14,42051
640,24,66.67,2328,1.21,38741
640,33,75.76,2328,1.27,33571
640,29,68.97,2328,1.59,38244
643,42,71.43,2327,1.24,41230
644,24,70.83,2326,1.33,33590
644,26,65.38,2326,1.58,37654
644,22,45.45,2326,1.64,38262
647,27,51.85,2325,1.11,47167
648,27,70.37,2323,1.22,39928
648,21,61.9,2323,0.86,44827
650,32,56.25,2322,1.16,43201
651,27,77.78,2321,1.33,32821
651,53,60.38,2321,0.92,38181
653,29,62.07,2320,0.9,37141
653,23,78.26,2320,1.22,39474
655,31,80.65,2319,1.19,35625
656,23,69.57,2317,1.09,37053
656,45,55.56,2317,1.18,41513
656,24,45.83,2317,1.25,39625
656,26,73.08,2317,1.08,40728
660,22,54.55,2316,1.05,46395
661,38,63.16,2315,0.82,41166
661,41,63.41,2315,1.05,41582
661,29,55.17,2315,1.28,38804
664,56,64.29,2314,1.2,42799
664,43,67.44,2314,1.3,34285
666,47,85.11,2312,1.13,38935
666,32,59.38,2312,1.44,34840
668,42,61.9,2311,1.02,40452
669,21,61.9,2310,1.19,38784
669,45,55.56,2310,1.02,39922
671,31,51.61,2308,1.19,38509
672,41,68.29,2307,1.37,31162
673,31,70.97,2305,1.35,34896
673,28,71.43,2305,0.96,37214
673,57,61.4,2305,1.25,42904
676,58,56.9,2303,1.1,39081
676,42,50,2303,1.33,38789
676,34,67.65,2303,1.09,43284
679,84,57.14,2302,1.08,45762
680,35,60,2301,1.31,42009
680,23,65.22,2301,1.35,40274
682,37,51.35,2300,1.11,46735
682,22,59.09,2300,1.45,39924
682,29,62.07,2300,1.07,38245
682,56,78.57,2300,0.82,34713
682,32,62.5,2300,1.22,43243
687,23,69.57,2299,1.35,33403
688,20,40,2298,1.05,49789
688,25,72,2298,0.76,43428
690,409,61.37,2296,1.31,42350
691,22,59.09,2295,1.55,40132
692,21,57.14,2294,1.1,39353
692,37,75.68,2294,1.54,30032
694,27,48.15,2293,1.44,36818
694,33,60.61,2293,1.52,38225
694,49,61.22,2293,1.1,39337
697,57,68.42,2292,1.19,41675
698,21,47.62,2291,0.9,47857
699,43,79.07,2290,0.95,38013
700,48,62.5,2289,1.15,36704
700,25,56,2289,1.44,41797
700,41,63.41,2289,1.34,40856
703,24,54.17,2288,1.29,42265
704,21,52.38,2286,1.05,38394
704,21,76.19,2286,1.0,37595
706,33,60.61,2285,1.58,35491
707,72,68.06,2284,1.0,41803
707,47,65.96,2284,1.32,39750
709,21,66.67,2283,0.95,42869
709,24,70.83,2283,0.88,41213
709,26,42.31,2283,0.96,50237
712,35,51.43,2282,1.46,41121
712,21,52.38,2282,1.29,42182
712,25,64,2282,1.4,40119
715,31,58.06,2281,1.03,36575
716,26,57.69,2280,1.35,36621
716,24,50,2280,1.58,41536
716,36,58.33,2280,1.47,40091
716,67,55.22,2280,1.27,38860
720,20,50,2279,1.35,37567
720,29,51.72,2279,1.45,38980
720,26,61.54,2279,1.04,41389
720,37,59.46,2279,1.27,39127
724,56,55.36,2278,1.11,44419
724,29,62.07,2278,1.38,36431
724,79,55.7,2278,1.3,43317
727,23,52.17,2277,1.3,35200
727,28,64.29,2277,1.04,38851
727,33,63.64,2277,1.0,42989
730,36,63.89,2276,1.17,37168
731,48,50,2274,1.19,40177
732,23,56.52,2273,0.96,43237
733,49,63.27,2272,1.14,35961
733,30,73.33,2272,0.9,37637
735,36,52.78,2271,1.47,37388
735,113,68.14,2271,1.18,41629
735,34,50,2271,1.24,44881
738,72,62.5,2270,0.94,40155
738,20,75,2270,0.85,37380
740,29,58.62,2269,1.14,41727
740,64,51.56,2269,0.94,45452
742,28,67.86,2267,1.11,39542
743,74,54.05,2266,1.28,39655
743,35,54.29,2266,1.14,44967
745,22,68.18,2265,0.95,40044
745,61,49.18,2265,1.31,40555
747,37,59.46,2264,1.08,42123
748,22,63.64,2263,1.45,39254
748,37,64.86,2263,1.46,38028
750,66,60.61,2262,1.12,40260
751,45,64.44,2261,0.93,45060
751,29,79.31,2261,1.1,39671
751,41,78.05,2261,1.37,36220
754,86,62.79,2260,1.4,33547
754,47,63.83,2260,1.09,43083
754,35,60,2260,1.31,41387
757,24,54.17,2259,1.54,40307
757,26,73.08,2259,1.19,37313
759,24,58.33,2258,1.12,38830
760,31,80.65,2257,1.03,36496
760,42,45.24,2257,1.43,38765
760,20,70,2257,1.25,39191
760,27,62.96,2257,0.96,41739
764,29,55.17,2256,1.45,40833
764,29,62.07,2256,1.21,38385
764,27,62.96,2256,1.15,38720
764,22,63.64,2256,1.41,39822
764,29,58.62,2256,1.0,44814
764,27,55.56,2256,1.07,43045
764,34,52.94,2256,1.29,37890
771,23,73.91,2255,1.0,32826
771,59,62.71,2255,1.17,37515
771,44,47.73,2255,1.0,40732
771,24,66.67,2255,1.17,37695
775,68,57.35,2253,1.22,37128
775,31,74.19,2253,1.16,35128
775,27,55.56,2253,1.15,37516
778,64,59.38,2252,1.23,38437
778,40,62.5,2252,1.25,34749
778,46,65.22,2252,0.98,37511
778,35,51.43,2252,1.09,44862
782,44,50,2251,0.89,43104
783,34,58.82,2250,0.85,42465
783,54,61.11,2250,1.04,37290
