,Battles,Winrate,PR,Avg.frags,Avg.damage
384,45,57.78,1728,1.44,61684
384,65,64.62,1728,1.29,61904
386,45,53.33,1726,1.04,83012
387,282,58.87,1725,1.21,66117
387,50,60,1725,1.16,68304
389,63,61.9,1724,1.25,65496
390,70,60,1721,0.86,81188
390,45,55.56,1721,1.27,66298
390,92,57.61,1721,0.99,74581
393,64,60.94,1720,1.16,73599
394,56,66.07,1719,1.0,75734
394,83,62.65,1719,1.28,62768
396,53,69.81,1718,1.06,72986
397,81,60.49,1717,0.95,70185
398,74,59.46,1716,1.28,66282
399,77,58.44,1715,0.87,73001
400,104,60.58,1713,1.04,70910
400,86,54.65,1713,0.98,72443
402,100,58,1712,1.24,65417
403,52,51.92,1711,1.15,70060
404,40,52.5,1709,1.23,72241
404,78,50,1709,1.36,79286
404,68,54.41,1709,1.16,71989
404,113,56.64,1709,1.11,70245
404,94,59.57,1709,0.9,72083
409,40,60,1708,1.0,69132
410,155,59.35,1707,0.95,70099
410,61,62.3,1707,0.87,73390
412,49,67.35,1706,1.02,69680
413,65,63.08,1705,1.2,66399
413,42,57.14,1705,0.88,75148
413,74,60.81,1705,1.11,68762
416,57,71.93,1704,0.84,71692
416,66,63.64,1704,1.17,66445
418,96,59.38,1703,1.23,66151
419,45,66.67,1701,1.0,66198
419,52,57.69,1701,0.87,81034
421,46,52.17,1700,1.24,69845
421,56,57.14,1700,1.09,69808
423,50,46,1699,1.04,78705
424,76,57.89,1698,0.92,83747
424,71,64.79,1698,1.14,65913
426,41,56.1,1697,0.98,71941
426,57,64.91,1697,1.16,74983
426,49,46.94,1697,1.1,72478
429,78,44.87,1696,1.19,84768
429,114,50,1696,0.93,74810
431,53,47.17,1695,1.02,77578
432,41,56.1,1694,1.15,70238
432,47,68.09,1694,1.04,75516
432,174,51.72,1694,1.07,73259
435,57,61.4,1691,1.26,74236
435,48,62.5,1691,1.02,73480
435,48,54.17,1691,1.29,65197
435,60,50,1691,1.08,71160
439,82,68.29,1690,0.9,67777
439,41,58.54,1690,1.15,66313
439,148,56.76,1690,1.13,67318
442,74,60.81,1689,1.24,71257
442,47,65.96,1689,1.0,77333
444,70,60,1688,0.91,70451
445,49,55.1,1687,1.24,68124
446,59,62.71,1686,1.27,63541
446,89,56.18,1686,1.1,69381
448,87,57.47,1685,0.95,70287
448,86,50,1685,0.99,73093
450,63,52.38,1684,1.19,68690
450,54,50,1684,1.2,69296
450,58,58.62,1684,1.07,68796
453,56,51.79,1683,1.25,69230
453,53,60.38,1683,1.17,65337
455,56,58.93,1681,1.34,61485
455,47,70.21,1681,0.77,78928
455,104,62.5,1681,1.01,68069
455,48,60.42,1681,1.0,70684
459,72,54.17,1680,1.07,74044
459,161,61.49,1680,0.88,71855
461,43,62.79,1679,0.81,77980
462,64,57.81,1677,1.14,65850
462,45,62.22,1677,1.24,70711
462,56,51.79,1677,1.32,64953
465,75,54.67,1675,0.83,74241
466,81,51.85,1674,0.83,80451
467,56,51.79,1673,1.11,69224
