,Battles,Winrate,PR,Avg.frags,Avg.damage
462,87,63.22,1698,1.3,97141
462,241,53.11,1698,1.33,103692
464,101,49.5,1697,1.16,112097
465,150,62.67,1696,1.35,94799
466,156,58.97,1695,1.33,98792
466,119,63.03,1695,1.13,100201
468,173,56.65,1693,1.25,102810
469,188,56.91,1691,1.48,95298
470,119,50.42,1690,1.29,105825
470,115,62.61,1690,1.37,95023
472,144,61.81,1688,1.39,95116
473,128,57.03,1687,1.22,103002
473,117,59.83,1687,1.03,104999
475,86,66.28,1685,1.35,93739
476,131,54.96,1684,1.31,100808
476,89,53.93,1684,1.16,105689
476,90,56.67,1684,1.26,101074
479,246,50.81,1681,1.19,106683
480,80,52.5,1678,1.15,108644
480,140,59.29,1678,1.17,102030
482,93,62.37,1677,1.05,103098
482,194,58.76,1677,1.03,105752
484,374,50.8,1674,1.13,108077
485,208,56.73,1673,0.89,110513
486,121,59.5,1671,0.92,108095
486,193,59.59,1671,1.17,101448
488,224,56.7,1670,1.19,102874
489,106,42.45,1669,1.2,114235
490,183,56.28,1666,1.18,101879
491,207,55.56,1663,1.16,103680
492,85,77.65,1662,1.21,86193
493,176,56.82,1660,1.31,98799
493,94,61.7,1660,1.35,95605
493,175,54.86,1660,1.49,95707
496,266,50.75,1659,0.89,113244
496,225,52.89,1659,1.36,100031
498,80,51.25,1656,1.2,106229
499,210,58.1,1655,1.2,100359
500,116,55.17,1654,1.22,101846
500,109,55.05,1654,1.22,101881
500,180,56.67,1654,1.22,101550
503,122,51.64,1653,1.37,100670
504,115,60,1652,1.11,100487
504,977,49.95,1652,1.27,104223
504,414,52.42,1652,1.26,101859
507,118,56.78,1649,1.43,94964
508,123,52.03,1648,1.2,103361
509,93,65.59,1647,1.14,95524
510,134,55.97,1646,1.1,102919
511,155,64.52,1644,1.26,92482
512,106,50.94,1643,0.91,112609
512,134,52.24,1643,1.37,99092
512,89,58.43,1643,1.4,93416
515,159,54.72,1642,1.12,104984
516,168,51.79,1641,1.45,97325
517,307,52.77,1640,1.03,106563
518,173,54.34,1638,1.02,107331
519,118,62.71,1637,1.31,92393
520,250,57.6,1636,1.29,97927
521,135,60.74,1634,1.29,95480
521,125,54.4,1634,1.29,98404
521,218,53.21,1634,1.12,104506
524,97,55.67,1633,1.46,144635
525,385,47.53,1629,1.1,108012
525,123,57.72,1629,1.43,92876
525,101,56.44,1629,1.09,102545
528,311,58.84,1628,1.1,101105
529,129,54.26,1627,1.11,103426
530,92,59.78,1625,1.08,101612
530,125,60.8,1625,1.19,97752
530,101,61.39,1625,1.17,96522
530,211,57.82,1625,1.41,92568
530,174,57.47,1625,1.14,100545
530,163,53.37,1625,1.18,102873
536,85,49.41,1624,1.09,107288
537,144,60.42,1623,1.11,98622
538,236,59.75,1622,1.32,93354
539,84,50,1621,1.46,97117
539,175,62.29,1621,1.29,91441
541,87,59.77,1619,1.23,95268
542,88,62.5,1618,1.4,90493
542,115,58.26,1618,1.1,101614
544,90,61.11,1615,0.97,102514
544,83,57.83,1615,1.25,96535
546,85,55.29,1614,1.18,100940
546,83,59.04,1614,1.22,97333
548,293,62.46,1613,1.08,97308
549,222,55.41,1612,1.19,99718
549,196,55.1,1612,1.28,96499
551,222,50.9,1611,1.24,101731
552,106,54.72,1610,1.24,98730
552,150,50,1610,0.99,108642
552,416,56.49,1610,1.19,97449
555,91,59.34,1607,1.1,97956
555,85,55.29,1607,1.47,92079
555,109,53.21,1607,1.13,102057
555,201,53.73,1607,1.15,101714
559,114,56.14,1602,0.96,103324
559,254,48.43,1602,1.06,106981
559,87,45.98,1602,1.06,109097
559,90,47.78,1602,1.17,105170
563,108,54.63,1601,1.28,97236
564,140,52.86,1598,1.26,98033
564,113,57.52,1598,1.2,95808
566,259,54.83,1597,1.2,99272
566,120,55,1597,1.24,96742
566,267,56.93,1597,1.34,94273
569,89,62.92,1596,1.31,89526
569,93,54.84,1596,1.04,103498
569,87,45.98,1596,1.03,108506
572,177,59.32,1595,1.37,90679
572,149,61.74,1595,1.3,92066
574,82,54.88,1594,1.39,93176
575,98,50,1593,0.8,112357
